"rank","freq","name","rho","nclusters"
"67",0.0909090909090909,"X55",0,50
"61",0.0909090909090909,"X62",0,50
"62",0.363636363636364,"X62",0,50
"63",0.272727272727273,"X62",0,50
"70",0.181818181818182,"X62",0,50
"71",0.0909090909090909,"X62",0,50
"64",0.0909090909090909,"X40",0,50
"69",0.181818181818182,"X40",0,50
"70",0.181818181818182,"X40",0,50
"71",0.0909090909090909,"X40",0,50
"72",0.0909090909090909,"X40",0,50
"73",0.0909090909090909,"X40",0,50
"74",0.0909090909090909,"X40",0,50
"75",0.181818181818182,"X40",0,50
"65",0.272727272727273,"X57",0,50
"67",0.363636363636364,"X57",0,50
"68",0.0909090909090909,"X57",0,50
"69",0.0909090909090909,"X57",0,50
"70",0.0909090909090909,"X57",0,50
"71",0.0909090909090909,"X57",0,50
"63",0.181818181818182,"X64",0,50
"64",0.181818181818182,"X64",0,50
"65",0.272727272727273,"X64",0,50
"66",0.0909090909090909,"X64",0,50
"68",0.0909090909090909,"X64",0,50
"69",0.181818181818182,"X64",0,50
"64",0.363636363636364,"X94",0,50
"66",0.181818181818182,"X94",0,50
"67",0.181818181818182,"X94",0,50
"68",0.0909090909090909,"X94",0,50
"70",0.0909090909090909,"X94",0,50
"71",0.0909090909090909,"X94",0,50
"55",0.0909090909090909,"X76",0,50
"58",0.0909090909090909,"X76",0,50
"59",0.181818181818182,"X76",0,50
"60",0.0909090909090909,"X76",0,50
"63",0.0909090909090909,"X76",0,50
"66",0.0909090909090909,"X76",0,50
"68",0.363636363636364,"X76",0,50
"65",0.0909090909090909,"X19",0,50
"67",0.181818181818182,"X19",0,50
"68",0.272727272727273,"X19",0,50
"69",0.181818181818182,"X19",0,50
"71",0.0909090909090909,"X19",0,50
"72",0.181818181818182,"X19",0,50
"63",0.272727272727273,"X67",0,50
"65",0.272727272727273,"X67",0,50
"66",0.181818181818182,"X67",0,50
"69",0.0909090909090909,"X67",0,50
"70",0.181818181818182,"X67",0,50
"64",0.0909090909090909,"X45",0,50
"68",0.0909090909090909,"X45",0,50
"69",0.181818181818182,"X45",0,50
"71",0.181818181818182,"X45",0,50
"73",0.0909090909090909,"X45",0,50
"75",0.181818181818182,"X45",0,50
"77",0.181818181818182,"X45",0,50
"72",0.0909090909090909,"X26",0,50
"73",0.0909090909090909,"X26",0,50
"74",0.0909090909090909,"X26",0,50
"75",0.0909090909090909,"X26",0,50
"76",0.181818181818182,"X26",0,50
"77",0.0909090909090909,"X26",0,50
"78",0.272727272727273,"X26",0,50
"79",0.0909090909090909,"X26",0,50
"70",0.0909090909090909,"X69",0,50
"73",0.0909090909090909,"X69",0,50
"74",0.0909090909090909,"X69",0,50
"76",0.181818181818182,"X69",0,50
"77",0.0909090909090909,"X69",0,50
"78",0.0909090909090909,"X69",0,50
"79",0.181818181818182,"X69",0,50
"89",0.0909090909090909,"X69",0,50
"92",0.0909090909090909,"X69",0,50
"70",0.0909090909090909,"X23",0,50
"72",0.0909090909090909,"X23",0,50
"73",0.0909090909090909,"X23",0,50
"74",0.0909090909090909,"X23",0,50
"75",0.181818181818182,"X23",0,50
"76",0.0909090909090909,"X23",0,50
"77",0.181818181818182,"X23",0,50
"78",0.181818181818182,"X23",0,50
"66",0.0909090909090909,"X78",0,50
"71",0.181818181818182,"X78",0,50
"73",0.0909090909090909,"X78",0,50
"74",0.0909090909090909,"X78",0,50
"75",0.0909090909090909,"X78",0,50
"81",0.181818181818182,"X78",0,50
"82",0.0909090909090909,"X78",0,50
"83",0.0909090909090909,"X78",0,50
"86",0.0909090909090909,"X78",0,50
"72",0.0909090909090909,"X22",0,50
"73",0.181818181818182,"X22",0,50
"74",0.272727272727273,"X22",0,50
"75",0.0909090909090909,"X22",0,50
"76",0.181818181818182,"X22",0,50
"77",0.0909090909090909,"X22",0,50
"78",0.0909090909090909,"X22",0,50
"61",0.0909090909090909,"X82",0,50
"62",0.181818181818182,"X82",0,50
"67",0.181818181818182,"X82",0,50
"69",0.0909090909090909,"X82",0,50
"71",0.0909090909090909,"X82",0,50
"72",0.0909090909090909,"X82",0,50
"73",0.0909090909090909,"X82",0,50
"75",0.0909090909090909,"X82",0,50
"77",0.0909090909090909,"X82",0,50
"75",0.0909090909090909,"X85",0,50
"76",0.0909090909090909,"X85",0,50
"77",0.0909090909090909,"X85",0,50
"78",0.181818181818182,"X85",0,50
"79",0.272727272727273,"X85",0,50
"80",0.0909090909090909,"X85",0,50
"82",0.0909090909090909,"X85",0,50
"83",0.0909090909090909,"X85",0,50
"79",0.0909090909090909,"X74",0,50
"80",0.181818181818182,"X74",0,50
"81",0.272727272727273,"X74",0,50
"82",0.181818181818182,"X74",0,50
"83",0.0909090909090909,"X74",0,50
"84",0.0909090909090909,"X74",0,50
"87",0.0909090909090909,"X74",0,50
"61",0.181818181818182,"X77",0,50
"62",0.0909090909090909,"X77",0,50
"64",0.0909090909090909,"X77",0,50
"66",0.0909090909090909,"X77",0,50
"72",0.0909090909090909,"X77",0,50
"77",0.0909090909090909,"X77",0,50
"79",0.0909090909090909,"X77",0,50
"80",0.272727272727273,"X77",0,50
"64",0.0909090909090909,"X33",0,50
"65",0.0909090909090909,"X33",0,50
"70",0.0909090909090909,"X33",0,50
"73",0.0909090909090909,"X33",0,50
"74",0.272727272727273,"X33",0,50
"76",0.181818181818182,"X33",0,50
"78",0.0909090909090909,"X33",0,50
"81",0.0909090909090909,"X33",0,50
"76",0.0909090909090909,"X49",0,50
"78",0.0909090909090909,"X49",0,50
"79",0.0909090909090909,"X49",0,50
"82",0.181818181818182,"X49",0,50
"83",0.181818181818182,"X49",0,50
"89",0.181818181818182,"X49",0,50
"90",0.181818181818182,"X49",0,50
"82",0.0909090909090909,"X20",0,50
"83",0.0909090909090909,"X20",0,50
"85",0.0909090909090909,"X20",0,50
"86",0.181818181818182,"X20",0,50
"87",0.0909090909090909,"X20",0,50
"88",0.0909090909090909,"X20",0,50
"90",0.0909090909090909,"X20",0,50
"91",0.181818181818182,"X20",0,50
"92",0.0909090909090909,"X20",0,50
"80",0.0909090909090909,"X72",0,50
"84",0.272727272727273,"X72",0,50
"85",0.181818181818182,"X72",0,50
"86",0.181818181818182,"X72",0,50
"87",0.0909090909090909,"X72",0,50
"88",0.0909090909090909,"X72",0,50
"89",0.0909090909090909,"X72",0,50
"81",0.0909090909090909,"X39",0,50
"83",0.0909090909090909,"X39",0,50
"85",0.181818181818182,"X39",0,50
"87",0.454545454545455,"X39",0,50
"88",0.0909090909090909,"X39",0,50
"91",0.0909090909090909,"X39",0,50
"77",0.0909090909090909,"X61",0,50
"80",0.0909090909090909,"X61",0,50
"81",0.0909090909090909,"X61",0,50
"82",0.181818181818182,"X61",0,50
"83",0.181818181818182,"X61",0,50
"84",0.0909090909090909,"X61",0,50
"86",0.181818181818182,"X61",0,50
"87",0.0909090909090909,"X61",0,50
"81",0.0909090909090909,"X91",0,50
"86",0.181818181818182,"X91",0,50
"87",0.0909090909090909,"X91",0,50
"88",0.0909090909090909,"X91",0,50
"89",0.181818181818182,"X91",0,50
"90",0.0909090909090909,"X91",0,50
"91",0.181818181818182,"X91",0,50
"92",0.0909090909090909,"X91",0,50
"82",0.0909090909090909,"X88",0,50
"84",0.181818181818182,"X88",0,50
"85",0.0909090909090909,"X88",0,50
"86",0.0909090909090909,"X88",0,50
"88",0.272727272727273,"X88",0,50
"89",0.0909090909090909,"X88",0,50
"90",0.0909090909090909,"X88",0,50
"91",0.0909090909090909,"X88",0,50
"81",0.0909090909090909,"X59",0,50
"83",0.0909090909090909,"X59",0,50
"84",0.0909090909090909,"X59",0,50
"85",0.0909090909090909,"X59",0,50
"86",0.0909090909090909,"X59",0,50
"88",0.0909090909090909,"X59",0,50
"89",0.0909090909090909,"X59",0,50
"90",0.272727272727273,"X59",0,50
"92",0.0909090909090909,"X59",0,50
"87",0.0909090909090909,"X71",0,50
"88",0.0909090909090909,"X71",0,50
"89",0.0909090909090909,"X71",0,50
"90",0.0909090909090909,"X71",0,50
"91",0.181818181818182,"X71",0,50
"92",0.363636363636364,"X71",0,50
"93",0.0909090909090909,"X71",0,50
"85",0.0909090909090909,"X43",0,50
"91",0.0909090909090909,"X43",0,50
"93",0.0909090909090909,"X43",0,50
"95",0.0909090909090909,"X43",0,50
"96",0.0909090909090909,"X43",0,50
"97",0.363636363636364,"X43",0,50
"98",0.181818181818182,"X43",0,50
"80",0.181818181818182,"X21",0,50
"82",0.0909090909090909,"X21",0,50
"84",0.181818181818182,"X21",0,50
"88",0.181818181818182,"X21",0,50
"90",0.0909090909090909,"X21",0,50
"91",0.0909090909090909,"X21",0,50
"92",0.181818181818182,"X21",0,50
"89",0.181818181818182,"X100",0,50
"93",0.272727272727273,"X100",0,50
"94",0.272727272727273,"X100",0,50
"96",0.272727272727273,"X100",0,50
"93",0.272727272727273,"X30",0,50
"94",0.0909090909090909,"X30",0,50
"95",0.181818181818182,"X30",0,50
"96",0.0909090909090909,"X30",0,50
"97",0.0909090909090909,"X30",0,50
"98",0.181818181818182,"X30",0,50
"99",0.0909090909090909,"X30",0,50
"92",0.0909090909090909,"X83",0,50
"93",0.0909090909090909,"X83",0,50
"94",0.363636363636364,"X83",0,50
"95",0.272727272727273,"X83",0,50
"96",0.181818181818182,"X83",0,50
"91",0.0909090909090909,"X52",0,50
"93",0.0909090909090909,"X52",0,50
"94",0.272727272727273,"X52",0,50
"95",0.363636363636364,"X52",0,50
"96",0.0909090909090909,"X52",0,50
"97",0.0909090909090909,"X52",0,50
"90",0.0909090909090909,"X25",0,50
"93",0.0909090909090909,"X25",0,50
"95",0.0909090909090909,"X25",0,50
"96",0.272727272727273,"X25",0,50
"97",0.181818181818182,"X25",0,50
"98",0.0909090909090909,"X25",0,50
"99",0.0909090909090909,"X25",0,50
"100",0.0909090909090909,"X25",0,50
"83",0.0909090909090909,"X46",0,50
"84",0.0909090909090909,"X46",0,50
"85",0.272727272727273,"X46",0,50
"97",0.181818181818182,"X46",0,50
"98",0.272727272727273,"X46",0,50
"99",0.0909090909090909,"X46",0,50
"97",0.0909090909090909,"X54",0,50
"98",0.0909090909090909,"X54",0,50
"99",0.727272727272727,"X54",0,50
"100",0.0909090909090909,"X54",0,50
"98",0.181818181818182,"X60",0,50
"100",0.818181818181818,"X60",0,50
"1",1,"X2",0.5,50
"2",1,"X6",0.5,50
"3",1,"X4",0.5,50
"4",1,"X3",0.5,50
"5",1,"X7",0.5,50
"6",1,"X14",0.5,50
"7",1,"X1",0.5,50
"8",1,"X5",0.5,50
"9",0.909090909090909,"X10",0.5,50
"12",0.0909090909090909,"X10",0.5,50
"9",0.0909090909090909,"X19",0.5,50
"10",0.909090909090909,"X19",0.5,50
"11",1,"X12",0.5,50
"12",0.909090909090909,"X50",0.5,50
"13",0.0909090909090909,"X50",0.5,50
"10",0.0909090909090909,"X8",0.5,50
"13",0.909090909090909,"X8",0.5,50
"14",1,"X20",0.5,50
"15",1,"X30",0.5,50
"16",1,"X21",0.5,50
"17",0.818181818181818,"X57",0.5,50
"18",0.181818181818182,"X57",0.5,50
"18",0.818181818181818,"X15",0.5,50
"19",0.181818181818182,"X15",0.5,50
"19",0.818181818181818,"X74",0.5,50
"21",0.181818181818182,"X74",0.5,50
"20",1,"X96",0.5,50
"21",0.818181818181818,"X70",0.5,50
"23",0.0909090909090909,"X70",0.5,50
"24",0.0909090909090909,"X70",0.5,50
"22",0.727272727272727,"X24",0.5,50
"27",0.272727272727273,"X24",0.5,50
"17",0.181818181818182,"X26",0.5,50
"22",0.0909090909090909,"X26",0.5,50
"23",0.727272727272727,"X26",0.5,50
"22",0.181818181818182,"X28",0.5,50
"23",0.0909090909090909,"X28",0.5,50
"24",0.727272727272727,"X28",0.5,50
"23",0.0909090909090909,"X99",0.5,50
"24",0.181818181818182,"X99",0.5,50
"25",0.727272727272727,"X99",0.5,50
"25",0.272727272727273,"X36",0.5,50
"26",0.727272727272727,"X36",0.5,50
"26",0.272727272727273,"X76",0.5,50
"27",0.727272727272727,"X76",0.5,50
"28",0.727272727272727,"X48",0.5,50
"29",0.272727272727273,"X48",0.5,50
"28",0.181818181818182,"X52",0.5,50
"29",0.727272727272727,"X52",0.5,50
"30",0.0909090909090909,"X52",0.5,50
"30",0.636363636363636,"X63",0.5,50
"34",0.363636363636364,"X63",0.5,50
"28",0.0909090909090909,"X41",0.5,50
"30",0.181818181818182,"X41",0.5,50
"31",0.454545454545455,"X41",0.5,50
"34",0.272727272727273,"X41",0.5,50
"30",0.0909090909090909,"X33",0.5,50
"31",0.272727272727273,"X33",0.5,50
"32",0.636363636363636,"X33",0.5,50
"32",0.363636363636364,"X31",0.5,50
"33",0.636363636363636,"X31",0.5,50
"31",0.272727272727273,"X72",0.5,50
"33",0.363636363636364,"X72",0.5,50
"34",0.363636363636364,"X72",0.5,50
"35",1,"X92",0.5,50
"36",1,"X17",0.5,50
"37",1,"X83",0.5,50
"38",1,"X85",0.5,50
"39",0.272727272727273,"X11",0.5,50
"48",0.545454545454545,"X11",0.5,50
"49",0.181818181818182,"X11",0.5,50
"39",0.545454545454545,"X90",0.5,50
"40",0.454545454545455,"X90",0.5,50
"40",0.545454545454545,"X89",0.5,50
"41",0.454545454545455,"X89",0.5,50
"42",0.0909090909090909,"X66",0.5,50
"43",0.181818181818182,"X66",0.5,50
"52",0.363636363636364,"X66",0.5,50
"54",0.272727272727273,"X66",0.5,50
"55",0.0909090909090909,"X66",0.5,50
"42",0.181818181818182,"X45",0.5,50
"43",0.0909090909090909,"X45",0.5,50
"47",0.363636363636364,"X45",0.5,50
"48",0.0909090909090909,"X45",0.5,50
"49",0.272727272727273,"X45",0.5,50
"44",0.818181818181818,"X95",0.5,50
"45",0.181818181818182,"X95",0.5,50
"44",0.0909090909090909,"X62",0.5,50
"45",0.545454545454545,"X62",0.5,50
"52",0.363636363636364,"X62",0.5,50
"46",0.636363636363636,"X47",0.5,50
"51",0.0909090909090909,"X47",0.5,50
"53",0.272727272727273,"X47",0.5,50
"43",0.636363636363636,"X91",0.5,50
"46",0.0909090909090909,"X91",0.5,50
"47",0.272727272727273,"X91",0.5,50
"44",0.0909090909090909,"X34",0.5,50
"45",0.272727272727273,"X34",0.5,50
"48",0.363636363636364,"X34",0.5,50
"49",0.272727272727273,"X34",0.5,50
"49",0.181818181818182,"X40",0.5,50
"50",0.818181818181818,"X40",0.5,50
"49",0.0909090909090909,"X39",0.5,50
"50",0.181818181818182,"X39",0.5,50
"51",0.636363636363636,"X39",0.5,50
"53",0.0909090909090909,"X39",0.5,50
"39",0.181818181818182,"X43",0.5,50
"41",0.545454545454545,"X43",0.5,50
"51",0.272727272727273,"X43",0.5,50
"47",0.363636363636364,"X16",0.5,50
"52",0.0909090909090909,"X16",0.5,50
"53",0.454545454545455,"X16",0.5,50
"54",0.0909090909090909,"X16",0.5,50
"52",0.181818181818182,"X71",0.5,50
"53",0.181818181818182,"X71",0.5,50
"54",0.363636363636364,"X71",0.5,50
"55",0.272727272727273,"X71",0.5,50
"54",0.272727272727273,"X100",0.5,50
"55",0.181818181818182,"X100",0.5,50
"56",0.0909090909090909,"X100",0.5,50
"85",0.0909090909090909,"X100",0.5,50
"88",0.181818181818182,"X100",0.5,50
"89",0.0909090909090909,"X100",0.5,50
"91",0.0909090909090909,"X100",0.5,50
"55",0.0909090909090909,"X64",0.5,50
"57",0.181818181818182,"X64",0.5,50
"58",0.272727272727273,"X64",0.5,50
"59",0.272727272727273,"X64",0.5,50
"64",0.0909090909090909,"X64",0.5,50
"65",0.0909090909090909,"X64",0.5,50
"56",0.181818181818182,"X86",0.5,50
"57",0.0909090909090909,"X86",0.5,50
"60",0.181818181818182,"X86",0.5,50
"61",0.0909090909090909,"X86",0.5,50
"62",0.0909090909090909,"X86",0.5,50
"63",0.0909090909090909,"X86",0.5,50
"64",0.0909090909090909,"X86",0.5,50
"67",0.0909090909090909,"X86",0.5,50
"75",0.0909090909090909,"X86",0.5,50
"56",0.0909090909090909,"X88",0.5,50
"57",0.0909090909090909,"X88",0.5,50
"61",0.272727272727273,"X88",0.5,50
"62",0.0909090909090909,"X88",0.5,50
"64",0.0909090909090909,"X88",0.5,50
"65",0.0909090909090909,"X88",0.5,50
"68",0.181818181818182,"X88",0.5,50
"74",0.0909090909090909,"X88",0.5,50
"58",0.181818181818182,"X93",0.5,50
"63",0.0909090909090909,"X93",0.5,50
"65",0.0909090909090909,"X93",0.5,50
"66",0.181818181818182,"X93",0.5,50
"69",0.181818181818182,"X93",0.5,50
"70",0.0909090909090909,"X93",0.5,50
"71",0.0909090909090909,"X93",0.5,50
"74",0.0909090909090909,"X93",0.5,50
"55",0.0909090909090909,"X37",0.5,50
"57",0.0909090909090909,"X37",0.5,50
"59",0.0909090909090909,"X37",0.5,50
"62",0.181818181818182,"X37",0.5,50
"64",0.0909090909090909,"X37",0.5,50
"67",0.0909090909090909,"X37",0.5,50
"82",0.0909090909090909,"X37",0.5,50
"85",0.181818181818182,"X37",0.5,50
"86",0.0909090909090909,"X37",0.5,50
"43",0.0909090909090909,"X23",0.5,50
"46",0.272727272727273,"X23",0.5,50
"55",0.0909090909090909,"X23",0.5,50
"56",0.0909090909090909,"X23",0.5,50
"60",0.181818181818182,"X23",0.5,50
"61",0.0909090909090909,"X23",0.5,50
"62",0.0909090909090909,"X23",0.5,50
"66",0.0909090909090909,"X23",0.5,50
"56",0.363636363636364,"X84",0.5,50
"57",0.0909090909090909,"X84",0.5,50
"58",0.0909090909090909,"X84",0.5,50
"60",0.0909090909090909,"X84",0.5,50
"61",0.0909090909090909,"X84",0.5,50
"62",0.0909090909090909,"X84",0.5,50
"67",0.181818181818182,"X84",0.5,50
"57",0.0909090909090909,"X9",0.5,50
"60",0.181818181818182,"X9",0.5,50
"61",0.0909090909090909,"X9",0.5,50
"62",0.0909090909090909,"X9",0.5,50
"67",0.0909090909090909,"X9",0.5,50
"68",0.181818181818182,"X9",0.5,50
"69",0.181818181818182,"X9",0.5,50
"73",0.0909090909090909,"X9",0.5,50
"62",0.181818181818182,"X18",0.5,50
"63",0.0909090909090909,"X18",0.5,50
"66",0.181818181818182,"X18",0.5,50
"67",0.0909090909090909,"X18",0.5,50
"69",0.0909090909090909,"X18",0.5,50
"70",0.0909090909090909,"X18",0.5,50
"71",0.0909090909090909,"X18",0.5,50
"72",0.0909090909090909,"X18",0.5,50
"75",0.0909090909090909,"X18",0.5,50
"61",0.0909090909090909,"X56",0.5,50
"63",0.0909090909090909,"X56",0.5,50
"64",0.181818181818182,"X56",0.5,50
"66",0.0909090909090909,"X56",0.5,50
"67",0.0909090909090909,"X56",0.5,50
"68",0.181818181818182,"X56",0.5,50
"70",0.0909090909090909,"X56",0.5,50
"72",0.181818181818182,"X56",0.5,50
"56",0.0909090909090909,"X60",0.5,50
"57",0.181818181818182,"X60",0.5,50
"58",0.0909090909090909,"X60",0.5,50
"59",0.272727272727273,"X60",0.5,50
"63",0.272727272727273,"X60",0.5,50
"65",0.0909090909090909,"X60",0.5,50
"62",0.181818181818182,"X65",0.5,50
"64",0.181818181818182,"X65",0.5,50
"66",0.0909090909090909,"X65",0.5,50
"70",0.181818181818182,"X65",0.5,50
"71",0.0909090909090909,"X65",0.5,50
"73",0.181818181818182,"X65",0.5,50
"76",0.0909090909090909,"X65",0.5,50
"60",0.0909090909090909,"X51",0.5,50
"64",0.0909090909090909,"X51",0.5,50
"65",0.0909090909090909,"X51",0.5,50
"66",0.0909090909090909,"X51",0.5,50
"67",0.272727272727273,"X51",0.5,50
"69",0.0909090909090909,"X51",0.5,50
"70",0.181818181818182,"X51",0.5,50
"72",0.0909090909090909,"X51",0.5,50
"68",0.0909090909090909,"X54",0.5,50
"69",0.0909090909090909,"X54",0.5,50
"70",0.0909090909090909,"X54",0.5,50
"71",0.181818181818182,"X54",0.5,50
"72",0.0909090909090909,"X54",0.5,50
"73",0.0909090909090909,"X54",0.5,50
"74",0.181818181818182,"X54",0.5,50
"75",0.0909090909090909,"X54",0.5,50
"77",0.0909090909090909,"X54",0.5,50
"60",0.0909090909090909,"X58",0.5,50
"65",0.0909090909090909,"X58",0.5,50
"67",0.0909090909090909,"X58",0.5,50
"68",0.181818181818182,"X58",0.5,50
"69",0.0909090909090909,"X58",0.5,50
"71",0.181818181818182,"X58",0.5,50
"73",0.0909090909090909,"X58",0.5,50
"75",0.181818181818182,"X58",0.5,50
"61",0.272727272727273,"X53",0.5,50
"63",0.181818181818182,"X53",0.5,50
"65",0.0909090909090909,"X53",0.5,50
"69",0.0909090909090909,"X53",0.5,50
"70",0.0909090909090909,"X53",0.5,50
"71",0.0909090909090909,"X53",0.5,50
"73",0.0909090909090909,"X53",0.5,50
"89",0.0909090909090909,"X53",0.5,50
"58",0.272727272727273,"X59",0.5,50
"59",0.272727272727273,"X59",0.5,50
"60",0.0909090909090909,"X59",0.5,50
"71",0.0909090909090909,"X59",0.5,50
"76",0.0909090909090909,"X59",0.5,50
"77",0.0909090909090909,"X59",0.5,50
"78",0.0909090909090909,"X59",0.5,50
"68",0.0909090909090909,"X75",0.5,50
"69",0.0909090909090909,"X75",0.5,50
"71",0.0909090909090909,"X75",0.5,50
"72",0.0909090909090909,"X75",0.5,50
"74",0.363636363636364,"X75",0.5,50
"76",0.0909090909090909,"X75",0.5,50
"77",0.0909090909090909,"X75",0.5,50
"79",0.0909090909090909,"X75",0.5,50
"65",0.0909090909090909,"X94",0.5,50
"70",0.0909090909090909,"X94",0.5,50
"71",0.0909090909090909,"X94",0.5,50
"72",0.0909090909090909,"X94",0.5,50
"73",0.272727272727273,"X94",0.5,50
"74",0.0909090909090909,"X94",0.5,50
"76",0.272727272727273,"X94",0.5,50
"69",0.0909090909090909,"X87",0.5,50
"72",0.272727272727273,"X87",0.5,50
"73",0.0909090909090909,"X87",0.5,50
"74",0.0909090909090909,"X87",0.5,50
"75",0.181818181818182,"X87",0.5,50
"77",0.181818181818182,"X87",0.5,50
"78",0.0909090909090909,"X87",0.5,50
"59",0.0909090909090909,"X32",0.5,50
"60",0.0909090909090909,"X32",0.5,50
"63",0.0909090909090909,"X32",0.5,50
"65",0.0909090909090909,"X32",0.5,50
"66",0.0909090909090909,"X32",0.5,50
"74",0.0909090909090909,"X32",0.5,50
"75",0.181818181818182,"X32",0.5,50
"76",0.0909090909090909,"X32",0.5,50
"78",0.0909090909090909,"X32",0.5,50
"79",0.0909090909090909,"X32",0.5,50
"75",0.181818181818182,"X78",0.5,50
"76",0.181818181818182,"X78",0.5,50
"79",0.0909090909090909,"X78",0.5,50
"80",0.0909090909090909,"X78",0.5,50
"81",0.0909090909090909,"X78",0.5,50
"82",0.272727272727273,"X78",0.5,50
"83",0.0909090909090909,"X78",0.5,50
"70",0.0909090909090909,"X25",0.5,50
"76",0.181818181818182,"X25",0.5,50
"77",0.181818181818182,"X25",0.5,50
"78",0.363636363636364,"X25",0.5,50
"83",0.0909090909090909,"X25",0.5,50
"84",0.0909090909090909,"X25",0.5,50
"78",0.0909090909090909,"X38",0.5,50
"80",0.272727272727273,"X38",0.5,50
"81",0.181818181818182,"X38",0.5,50
"82",0.181818181818182,"X38",0.5,50
"83",0.181818181818182,"X38",0.5,50
"84",0.0909090909090909,"X38",0.5,50
"77",0.272727272727273,"X27",0.5,50
"79",0.0909090909090909,"X27",0.5,50
"80",0.363636363636364,"X27",0.5,50
"81",0.0909090909090909,"X27",0.5,50
"82",0.0909090909090909,"X27",0.5,50
"85",0.0909090909090909,"X27",0.5,50
"73",0.0909090909090909,"X13",0.5,50
"77",0.0909090909090909,"X13",0.5,50
"78",0.181818181818182,"X13",0.5,50
"79",0.454545454545455,"X13",0.5,50
"80",0.0909090909090909,"X13",0.5,50
"84",0.0909090909090909,"X13",0.5,50
"81",0.0909090909090909,"X68",0.5,50
"85",0.0909090909090909,"X68",0.5,50
"88",0.181818181818182,"X68",0.5,50
"89",0.181818181818182,"X68",0.5,50
"90",0.0909090909090909,"X68",0.5,50
"91",0.181818181818182,"X68",0.5,50
"92",0.0909090909090909,"X68",0.5,50
"94",0.0909090909090909,"X68",0.5,50
"79",0.0909090909090909,"X77",0.5,50
"80",0.0909090909090909,"X77",0.5,50
"81",0.0909090909090909,"X77",0.5,50
"82",0.181818181818182,"X77",0.5,50
"83",0.0909090909090909,"X77",0.5,50
"85",0.181818181818182,"X77",0.5,50
"87",0.0909090909090909,"X77",0.5,50
"88",0.0909090909090909,"X77",0.5,50
"93",0.0909090909090909,"X77",0.5,50
"83",0.363636363636364,"X69",0.5,50
"84",0.0909090909090909,"X69",0.5,50
"86",0.0909090909090909,"X69",0.5,50
"87",0.0909090909090909,"X69",0.5,50
"89",0.0909090909090909,"X69",0.5,50
"90",0.0909090909090909,"X69",0.5,50
"91",0.0909090909090909,"X69",0.5,50
"92",0.0909090909090909,"X69",0.5,50
"81",0.0909090909090909,"X29",0.5,50
"84",0.0909090909090909,"X29",0.5,50
"88",0.0909090909090909,"X29",0.5,50
"89",0.0909090909090909,"X29",0.5,50
"90",0.0909090909090909,"X29",0.5,50
"91",0.181818181818182,"X29",0.5,50
"92",0.0909090909090909,"X29",0.5,50
"93",0.272727272727273,"X29",0.5,50
"64",0.0909090909090909,"X44",0.5,50
"65",0.0909090909090909,"X44",0.5,50
"66",0.0909090909090909,"X44",0.5,50
"68",0.0909090909090909,"X44",0.5,50
"72",0.0909090909090909,"X44",0.5,50
"79",0.0909090909090909,"X44",0.5,50
"83",0.181818181818182,"X44",0.5,50
"85",0.0909090909090909,"X44",0.5,50
"87",0.0909090909090909,"X44",0.5,50
"94",0.0909090909090909,"X44",0.5,50
"86",0.0909090909090909,"X98",0.5,50
"89",0.363636363636364,"X98",0.5,50
"90",0.272727272727273,"X98",0.5,50
"92",0.0909090909090909,"X98",0.5,50
"93",0.0909090909090909,"X98",0.5,50
"97",0.0909090909090909,"X98",0.5,50
"84",0.272727272727273,"X61",0.5,50
"86",0.0909090909090909,"X61",0.5,50
"87",0.272727272727273,"X61",0.5,50
"92",0.0909090909090909,"X61",0.5,50
"93",0.0909090909090909,"X61",0.5,50
"94",0.0909090909090909,"X61",0.5,50
"96",0.0909090909090909,"X61",0.5,50
"81",0.0909090909090909,"X97",0.5,50
"82",0.0909090909090909,"X97",0.5,50
"84",0.181818181818182,"X97",0.5,50
"86",0.181818181818182,"X97",0.5,50
"87",0.181818181818182,"X97",0.5,50
"88",0.181818181818182,"X97",0.5,50
"92",0.0909090909090909,"X97",0.5,50
"57",0.181818181818182,"X80",0.5,50
"58",0.0909090909090909,"X80",0.5,50
"63",0.0909090909090909,"X80",0.5,50
"65",0.0909090909090909,"X80",0.5,50
"66",0.0909090909090909,"X80",0.5,50
"89",0.0909090909090909,"X80",0.5,50
"93",0.0909090909090909,"X80",0.5,50
"100",0.272727272727273,"X80",0.5,50
"81",0.0909090909090909,"X81",0.5,50
"84",0.0909090909090909,"X81",0.5,50
"86",0.0909090909090909,"X81",0.5,50
"87",0.181818181818182,"X81",0.5,50
"90",0.181818181818182,"X81",0.5,50
"91",0.0909090909090909,"X81",0.5,50
"95",0.0909090909090909,"X81",0.5,50
"96",0.181818181818182,"X81",0.5,50
"91",0.181818181818182,"X46",0.5,50
"94",0.181818181818182,"X46",0.5,50
"95",0.0909090909090909,"X46",0.5,50
"96",0.0909090909090909,"X46",0.5,50
"97",0.0909090909090909,"X46",0.5,50
"98",0.181818181818182,"X46",0.5,50
"99",0.181818181818182,"X46",0.5,50
"64",0.0909090909090909,"X55",0.5,50
"81",0.0909090909090909,"X55",0.5,50
"85",0.181818181818182,"X55",0.5,50
"86",0.0909090909090909,"X55",0.5,50
"88",0.0909090909090909,"X55",0.5,50
"90",0.0909090909090909,"X55",0.5,50
"92",0.181818181818182,"X55",0.5,50
"93",0.0909090909090909,"X55",0.5,50
