"size","solution_terms","elpd","elpd.se","elpd.diff","elpd.diff.se","rmse","rmse.se","rmse.diff","rmse.diff.se","rho","n","method"
14,"X.83",-317.176136835462,10.9729178729222,5.05714422292488,5.08996193929773,1.18269251700181,0.0623163733679706,-0.0293595619859077,0.0283274150125385,0,200,"forward"
15,"X.80",-317.212536498524,11.1945122373608,5.02074455986236,4.81028114190132,1.18261614152476,0.0630697157282358,-0.0294359374629491,0.02663902840286,0,200,"forward"
16,"X.21",-319.889937744211,11.5808969084968,2.34334331417557,4.84330970893991,1.19815577072152,0.064023883908007,-0.0138963082661958,0.0266138293398336,0,200,"forward"
17,"X.15",-318.54113921387,11.5775489314937,3.69214184451626,4.76841941495935,1.19099927834845,0.0638111432270463,-0.0210528006392641,0.02636005912577,0,200,"forward"
18,"X.9",-314.658556764289,11.084903481262,7.57472429409795,4.80588337396834,1.16931896520587,0.0619849347004576,-0.0427331137818454,0.027016518755451,0,200,"forward"
19,"X.50",-312.865852866465,10.6642509805427,9.36742819192165,4.59111406316846,1.15943149130312,0.0601068880591073,-0.0526205876845907,0.0256132458657237,0,200,"forward"
20,"X.36",-312.452910525649,10.67476658669,9.78037053273715,4.53674490342317,1.15732202110873,0.0600039122591201,-0.0547300578789867,0.0249634271966368,0,200,"forward"
21,"X.45",-313.727190418321,10.9215928985597,8.5060906400656,4.6440582464422,1.16460587839077,0.060682289552632,-0.0474462005969407,0.025886411627963,0,200,"forward"
22,"X.59",-314.010762014456,10.7973108293661,8.22251904393087,4.1257569231583,1.16590324725144,0.0597709023794788,-0.0461488317362733,0.0230300077886922,0,200,"forward"
23,"X.63",-313.669247093107,10.8555066124682,8.56403396527972,3.88358927341229,1.16370830190765,0.0600221544084325,-0.0483437770800621,0.0218418982571239,0,200,"forward"
24,"X.18",-313.760642373272,10.9613318098835,8.47263868511478,3.83890357552583,1.16390788955348,0.0603244585401296,-0.0481441894342303,0.0215183405483111,0,200,"forward"
25,"X.96",-316.010574533489,11.3956078944143,6.22270652489738,3.91024105866702,1.17634624871598,0.0618731823874086,-0.0357058302717377,0.0217035556738796,0,200,"forward"
0,NA,-397.318990198071,7.73568636171326,-75.0857091396847,11.0523746852045,1.75270691350894,0.0799322215002491,0.54065483452123,0.0802857328803222,0,200,"L1"
1,"X.2",-381.93429956316,8.13927151001929,-59.7010185047731,10.6532756667422,1.62435767278729,0.0764961651779423,0.412305593799578,0.0748334680557232,0,200,"L1"
2,"X.4",-377.615740390634,9.55865765201869,-55.3824593322476,9.67128126741438,1.59828929602083,0.075969875598621,0.386237217033117,0.0641818350560851,0,200,"L1"
3,"X.3",-369.650373312094,9.91013438916142,-47.4170922537072,9.43208479372847,1.53554479349775,0.0754878371202574,0.323492714510039,0.0618248815586415,0,200,"L1"
4,"X.5",-353.889430293158,10.2915004101727,-31.6561492347718,8.50196657380986,1.41937465812228,0.0736365007386295,0.207322579134565,0.0545616503494674,0,200,"L1"
5,"X.1",-331.998388356037,9.88625272849427,-9.76510729765075,7.48884020606643,1.27077339683527,0.065617869348588,0.0587213178475596,0.0443456770829905,0,200,"L1"
6,"X.8",-329.247954443041,10.0474448254038,-7.01467338465464,7.40997432511907,1.25327265091978,0.066053086254192,0.0412205719320682,0.0442401082725221,0,200,"L1"
7,"X.6",-318.008143070904,9.79292724822247,4.22513798748248,6.33850930052977,1.18293989452631,0.0637748084340193,-0.029112184461402,0.0366106635316437,0,200,"L1"
8,"X.11",-319.141307224576,10.8101179379919,3.0919738338106,6.0706614611956,1.19233090898785,0.0674116283591718,-0.0197211699998638,0.0350088936150692,0,200,"L1"
9,"X.13",-318.981524865153,10.807647216622,3.25175619323326,5.76831301117483,1.19190484681547,0.0656727272224223,-0.0201472321722425,0.0334360629202761,0,200,"L1"
10,"X.14",-319.403632996287,10.8781218115234,2.82964806209915,5.89007400657598,1.19476685878622,0.0645700875401082,-0.017285220201493,0.033627533490471,0,200,"L1"
11,"X.7",-316.370842558329,10.9037867972415,5.86243850005731,5.53538874636959,1.17660740201112,0.0648394541898793,-0.0354446769765955,0.0312554066795097,0,200,"L1"
12,"X.10",-310.083566227313,10.303099913015,12.1497148310738,5.53693069308524,1.14062135634535,0.0626439009883866,-0.0714307226423605,0.0322161128554944,0,200,"L1"
13,"X.80",-310.344317929652,10.6122862252786,11.8889631287343,5.3441457405617,1.14270509730051,0.0638598242852839,-0.0693469816872061,0.0312434640656403,0,200,"L1"
14,"X.15",-309.001418358317,10.4760619227284,13.2318627000693,5.0213673961707,1.13526781764799,0.0625268325968822,-0.0767842613397183,0.029047953114864,0,200,"L1"
15,"X.50",-308.422401899138,10.2775521921854,13.8108791592486,5.23149393625817,1.13255094278897,0.0614365067407358,-0.0795011361987468,0.0299970720729657,0,200,"L1"
16,"X.55",-313.050639755132,10.8404538058364,9.18264130325413,5.05983946225291,1.16027456800969,0.0619916310795409,-0.0517775109780245,0.0280861465039299,0,200,"L1"
17,"X.59",-313.409379942858,10.7422249777722,8.82390111552805,4.62481104582501,1.16202314827931,0.0611229528087304,-0.0500289307084025,0.025439154169104,0,200,"L1"
18,"X.83",-314.442254144053,10.7595273783071,7.79102691433297,4.19857449255974,1.16731874641186,0.0605887784345299,-0.0447333325758561,0.0229787327163579,0,200,"L1"
19,"X.9",-310.743758615062,10.3021567869519,11.4895224433249,4.28191912130097,1.14643794868624,0.0588919501502746,-0.0656141303014697,0.023462167314285,0,200,"L1"
20,"X.21",-313.002586144026,10.5527435830795,9.23069491436036,4.17174343345454,1.15993685032365,0.0593805894857409,-0.0521152286640663,0.0232853898475716,0,200,"L1"
21,"X.37",-312.619073470968,10.4564686490848,9.61420758741843,4.26345062393851,1.15719054771818,0.0587068574402783,-0.0548615312695366,0.0238026948730197,0,200,"L1"
22,"X.88",-313.099373911423,10.5223865427034,9.13390714696316,4.19854571853997,1.15967505838252,0.058904861187437,-0.0523770206051954,0.0233943999618537,0,200,"L1"
23,"X.98",-312.732952279945,10.5109710399325,9.50032877844101,4.14970552713125,1.15734171424274,0.0589754903893644,-0.0547103647449727,0.0230688345405221,0,200,"L1"
24,"X.67",-311.468531048104,10.3153747417926,10.7647500102826,4.22612363678474,1.15015395411733,0.0581877807595034,-0.0618981248703849,0.0236647358036812,0,200,"L1"
25,"X.22",-312.726739692333,10.3465996901743,9.50654136605369,4.09936438996403,1.15647635885136,0.0578751552850523,-0.0555757201363525,0.0231524720220314,0,200,"L1"
