"size","solution_terms","elpd.loo","elpd.se","elpd.diff","elpd.diff.se","rmse.loo","rmse.se","rmse.diff","rmse.diff.se","regul","rho","n"
18,"X.14",-156.171278334595,6.68428760754041,-0.355549397035693,2.37786736987724,1.13065143834964,0.067940200244659,0.0226897933995187,0.0257511297078416,1e-04,0.5,100
19,"X.87",-153.134659865183,6.54468997755253,2.68106907237582,2.23792100852328,1.10019999875297,0.0680532027710752,-0.00776164619715258,0.0248105839339334,1e-04,0.5,100
20,"X.88",-151.37864230996,6.44498792611234,4.4370866275986,2.10766080421294,1.08072974569909,0.0675611666660885,-0.0272318992510299,0.0231232904003661,1e-04,0.5,100
21,"X.55",-149.41264786106,6.5174199278477,6.40308107649915,2.03071591233647,1.05884668023392,0.0702637052325464,-0.0491149647161964,0.0234192459181866,1e-04,0.5,100
22,"X.24",-150.746295521923,6.57399552078238,5.06943341563611,1.91401583796899,1.07323790318771,0.0696075155322368,-0.0347237417624136,0.0224366613930769,1e-04,0.5,100
23,"X.86",-152.760224729723,6.7698745513943,3.05550420783575,2.0102860450206,1.09572457153684,0.0699789726786852,-0.0122370734132755,0.0230156569974589,1e-04,0.5,100
24,"X.50",-155.546485389521,7.00040527741135,0.26924354803742,2.14515638063958,1.12612764767878,0.0705266277238143,0.0181660027286588,0.0232884025298936,1e-04,0.5,100
25,"X.94",-155.363100552765,6.97844714508278,0.452628384793866,2.0866249915357,1.12426217524953,0.0698165206577434,0.0163005302994104,0.0220120417210733,1e-04,0.5,100
0,NA,-195.044698017723,5.84192590078964,-39.2289690801637,7.85731132742691,1.69494082612557,0.095750682203926,0.586979181175451,0.106781581282646,0.5,0.5,100
1,"X.1",-177.647559385216,6.01364303325704,-21.8318304476571,7.39394587895177,1.42067103960831,0.0868881249205744,0.312709394658195,0.0928252729984691,0.5,0.5,100
2,"X.3",-173.124316967394,5.76817897006566,-17.3085880298351,6.94165996422026,1.3568303247171,0.080954586741033,0.248868679766983,0.0846174711201467,0.5,0.5,100
3,"X.5",-172.782680159543,5.60134981597946,-16.9669512219842,5.80534245109708,1.35588055035939,0.0729537197418495,0.247918905409275,0.0678591744526592,0.5,0.5,100
4,"X.4",-167.426877858455,5.44782826780232,-11.6111489208966,5.63163175619912,1.28263413170858,0.0730135078679465,0.174672486758464,0.0671210185667753,0.5,0.5,100
5,"X.6",-158.810746287453,5.54028878217128,-2.99501734989422,4.58008925762943,1.1745366926235,0.069768570951631,0.0665750476733826,0.0544164089219489,0.5,0.5,100
6,"X.10",-159.766309046841,6.11748071612142,-3.95058010928211,4.34983126390425,1.17834169055386,0.0713291189439,0.0703800456037404,0.0510645325657346,0.5,0.5,100
7,"X.13",-149.572846945823,5.69894342472929,6.24288199173604,4.1363042247513,1.06079155304925,0.0689687519238259,-0.0471700919008642,0.0487973532326695,0.5,0.5,100
8,"X.8",-150.236990066475,5.80419739396483,5.57873887108398,4.02580318445469,1.06904828137901,0.0680631607932241,-0.0389133635711054,0.0464309786991127,0.5,0.5,100
9,"X.29",-148.526726844839,5.97963170477501,7.28900209272017,3.76935286082224,1.05206035571185,0.0691520885158928,-0.0559012892382713,0.042767499181655,0.5,0.5,100
10,"X.9",-148.592976279878,5.69088822547623,7.22275265768041,3.47402589565888,1.05200740683726,0.0660575506003106,-0.0559542381128595,0.0391063880252123,0.5,0.5,100
11,"X.78",-151.821445092828,6.00816269618129,3.99428384473067,3.31588565014688,1.0916788487754,0.0671107525622938,-0.0162827961747203,0.0372784213148679,0.5,0.5,100
12,"X.11",-153.680989295775,6.14944768381713,2.13473964178414,3.2488939297666,1.1140555718309,0.0664721627217936,0.00609392688078136,0.0361108687526519,0.5,0.5,100
13,"X.15",-152.972429886906,6.32071888626556,2.84329905065272,2.90240676858742,1.10476997515581,0.0683013617691212,-0.00319166979430996,0.0322745145895281,0.5,0.5,100
14,"X.44",-152.137845524156,6.32363816623386,3.67788341340285,2.93657060157666,1.09386003597639,0.0683234549878452,-0.0141016089737307,0.0324271655494085,0.5,0.5,100
15,"X.85",-154.294756384149,6.36924037478202,1.52097255340952,2.8002062744807,1.11661446851897,0.0669608378158648,0.00865282356885211,0.0305567841391287,0.5,0.5,100
16,"X.2",-154.786609517495,6.44025009645423,1.02911942006352,2.59629302219205,1.12041380219658,0.0671897643959589,0.012452157246462,0.0281796423636589,0.5,0.5,100
17,"X.7",-154.989427588321,6.62341767946957,0.82630134923747,2.377011616112,1.1211095056238,0.0686241800959084,0.0131478606736846,0.0258925711949861,0.5,0.5,100
18,"X.14",-156.135056519171,6.68492043653096,-0.319327581611722,2.37961614089965,1.130310776145,0.0678667260514941,0.0223491311948854,0.025727184893359,0.5,0.5,100
19,"X.87",-153.098953615335,6.54581025448241,2.71677532222433,2.23750811903576,1.09989605608413,0.067971390455939,-0.00806558886599018,0.0247601186781807,0.5,0.5,100
20,"X.88",-151.357247334121,6.44775695743598,4.45848160343743,2.10597068448595,1.08061323827426,0.0674832631601406,-0.0273484066758618,0.0230576899551599,0.5,0.5,100
21,"X.55",-149.392298792752,6.52095876624464,6.42343014480695,2.02654229618126,1.05879112994081,0.0701676159357614,-0.049170515009306,0.0233046529662943,0.5,0.5,100
22,"X.24",-150.718177811408,6.57525361179283,5.09755112615104,1.90678045755565,1.07306713859,0.06948298446649,-0.0348945063601191,0.0222869793275197,0.5,0.5,100
23,"X.86",-152.721141214036,6.77237292080178,3.09458772352263,2.00364648850934,1.09535546705589,0.0698724868596657,-0.0126061778942284,0.0228661228011329,0.5,0.5,100
24,"X.50",-155.479469553027,7.00115425161046,0.336259384532132,2.13790647730794,1.12539176306333,0.0704099297019138,0.0174301181132099,0.0231303209683335,0.5,0.5,100
25,"X.94",-155.289910191812,6.97916210637023,0.525818745746646,2.07919552745822,1.1234694567379,0.0697044598907828,0.0155078117877852,0.0218571897939306,0.5,0.5,100
0,NA,-195.044698017723,5.84192590078964,-39.2289690801637,7.85731132742691,1.69494082612557,0.095750682203926,0.586979181175451,0.106781581282646,0.9999,0.5,100
1,"X.1",-177.662683587525,6.00782550556756,-21.8469546499663,7.38959355228236,1.42091074213002,0.0867996053588242,0.312949097179899,0.0927495052266279,0.9999,0.5,100
2,"X.3",-173.13004369651,5.76516872752259,-17.3143147589513,6.93921121724861,1.35693513365463,0.0809029597624419,0.248973488704513,0.0845727414858873,0.9999,0.5,100
3,"X.5",-172.777735007129,5.59792328841778,-16.9620060695702,5.80440377538016,1.35580170310633,0.0728946194568739,0.247840058156211,0.0678246921009916,0.9999,0.5,100
4,"X.4",-167.42242091155,5.44621435778616,-11.6066919739914,5.63299144207615,1.28257201044606,0.0729691278923236,0.174610365495944,0.0671122082945762,0.9999,0.5,100
5,"X.6",-158.80960686092,5.5382055327365,-2.9938779233614,4.584550000779,1.17453102534068,0.0697155516622831,0.0665693803905649,0.0544369535094383,0.9999,0.5,100
6,"X.10",-159.751258976821,6.11185156771518,-3.93553003926246,4.35308528295192,1.17819700706198,0.0712419417126515,0.0702353621118572,0.0510709988711797,0.9999,0.5,100
7,"X.13",-149.573223700509,5.6934624592942,6.24250523704965,4.1381073283339,1.06089854434613,0.0688663867048795,-0.0470631006039899,0.0487867476011531,0.9999,0.5,100
8,"X.8",-150.225812493639,5.79798477338926,5.58991644391954,4.02441669359757,1.06901972168889,0.0679575278695822,-0.0389419232612311,0.0463871898925682,0.9999,0.5,100
9,"X.29",-148.526116821601,5.97402252900195,7.28961211595743,3.76753380653186,1.05219519018075,0.0690433095946359,-0.0557664547693708,0.0427217320091312,0.9999,0.5,100
10,"X.9",-148.604455156326,5.68730032812389,7.21127378123247,3.47360802800777,1.05223921352964,0.0659410807705333,-0.0557224314204752,0.0390657008687649,0.9999,0.5,100
11,"X.78",-151.828480962201,6.0055038209688,3.98724797535781,3.31344517262536,1.09181129582797,0.0670029960617904,-0.0161503491221522,0.0372175570418912,0.9999,0.5,100
12,"X.11",-153.691484066624,6.14867121499735,2.12424487093534,3.24636220062209,1.11419315971383,0.0663838634518994,0.00623151476370998,0.0360534229809908,0.9999,0.5,100
13,"X.15",-152.981839299578,6.32112111692756,2.83388963798035,2.90234009738183,1.10491258481459,0.0682177894436721,-0.00304906013552531,0.032234631903641,0.9999,0.5,100
14,"X.44",-152.147353400724,6.32491451026978,3.66837553683497,2.93661382006108,1.09403137436455,0.0682458020470711,-0.0139302705855684,0.0323879607245299,0.9999,0.5,100
15,"X.85",-154.312205754589,6.37102025217057,1.50352318296975,2.80082072981217,1.11684369075878,0.0668815805893767,0.00888204580865626,0.0305207195441098,0.9999,0.5,100
16,"X.2",-154.787182138926,6.44085535886583,1.02854679863293,2.59712072256736,1.12045986042239,0.0671038210505431,0.0124982154722721,0.0281500764749508,0.9999,0.5,100
17,"X.7",-154.963632827719,6.62257157484372,0.85209610983953,2.37790845268671,1.12087513968944,0.0685329650835687,0.0129134947393204,0.0258577097248117,0.9999,0.5,100
18,"X.14",-156.100228992523,6.68513963070923,-0.284500054964316,2.38146319545436,1.12998583410618,0.0677938901484074,0.0220241891560629,0.0257066381534285,0.9999,0.5,100
19,"X.87",-153.064997613738,6.54651930183036,2.7507313238209,2.23735243133015,1.09960904016371,0.0678905992149373,-0.00835260478641109,0.0247145639497774,0.9999,0.5,100
20,"X.88",-151.337227766001,6.45003756019669,4.47850117155813,2.10457593780298,1.08050759246326,0.0674061273866237,-0.0274540524868605,0.0229974740586055,0.9999,0.5,100
21,"X.55",-149.373293020705,6.52391488315348,6.44243591685403,2.02272996915256,1.05874339817158,0.0700721707552754,-0.0492182467785391,0.0231962738375756,0.9999,0.5,100
22,"X.24",-150.69145671712,6.57596807463081,5.12427222043858,1.90004499992373,1.07290645510785,0.0693602630993674,-0.0350551898422715,0.0221454410697668,0.9999,0.5,100
23,"X.86",-152.683302463564,6.77423054611177,3.13242647399512,1.99736863722204,1.09499936794441,0.0697670747321712,-0.012962277005705,0.0227239277454668,0.9999,0.5,100
24,"X.50",-155.414172000312,7.0012872120268,0.401556937246732,2.13089331936368,1.12467846226435,0.070294884207923,0.0167168173142285,0.0229792874750739,0.9999,0.5,100
25,"X.94",-155.218858810748,6.97927598164656,0.596870126810794,2.07204779677231,1.12270356229595,0.0695941389421551,0.0147419173458359,0.0217099004291208,0.9999,0.5,100
0,NA,-202.7499526366,7.32671924962744,-58.3164018797321,8.78614658477766,1.82862990395161,0.127711347607713,0.814535898929953,0.132861307286973,1e-04,0.9,100
1,"X.5",-166.980523540889,5.70285382639079,-22.546972784022,6.1993359370031,1.2744316082597,0.0783987603910092,0.260337603238047,0.0749562190833295,1e-04,0.9,100
2,"X.2",-167.569655818987,6.21839127834316,-23.1361050621193,6.5204590356191,1.28370459022097,0.0812597274191468,0.269610585199315,0.0762380995988611,1e-04,0.9,100
3,"X.1",-166.362422789119,6.31472042531844,-21.9288720322514,6.63504118113421,1.26784530439171,0.0825721085665708,0.253751299370056,0.0782249596462153,1e-04,0.9,100
4,"X.3",-166.95398637117,6.39376670087068,-22.5204356143022,6.56650821584635,1.26964752287331,0.0834375823234156,0.255553517851654,0.0781590539645727,1e-04,0.9,100
5,"X.4",-166.411228443191,6.22276193025422,-21.9776776863234,6.5121141912656,1.25840077222127,0.0758752215305463,0.244306767199613,0.0743592665821017,1e-04,0.9,100
6,"X.7",-147.924824372189,5.14657759942586,-3.4912736153218,4.78726008216766,1.04979865414592,0.060439663880166,0.0357046491242619,0.0494619159986667,1e-04,0.9,100
7,"X.15",-143.211444272537,5.10631917474663,1.22210648433075,4.27785270497372,1.000293380482,0.057293329237125,-0.0138006245396605,0.0441064664738479,1e-04,0.9,100
8,"X.12",-142.088473147182,5.05409097712708,2.34507760968518,4.15461052399289,0.987868125404431,0.0567959933276177,-0.026225879617226,0.042765247857207,1e-04,0.9,100
9,"X.9",-145.226306400354,5.21905966432671,-0.792755643486382,3.81269610601432,1.02068596188861,0.0568160306065173,0.00659195686695657,0.0391429888789577,1e-04,0.9,100
10,"X.10",-147.730286918994,5.51118055456721,-3.29673616212659,3.95061394428826,1.04683225872699,0.0578782697213113,0.0327382537053296,0.0401317415511813,1e-04,0.9,100
11,"X.29",-147.607746794402,5.6702453220363,-3.17419603753474,3.72591848691676,1.04513038192927,0.0583367686029774,0.031036376907615,0.0372161129128623,1e-04,0.9,100
12,"X.14",-146.03007119698,5.45201546503111,-1.59652044011238,3.48398139772103,1.02846893860559,0.056627434464822,0.0143749335839378,0.0352380511052657,1e-04,0.9,100
13,"X.48",-145.639860154877,5.21952847835536,-1.20630939800908,3.19628562432738,1.02582938928455,0.0536132832592045,0.0117353842628909,0.0325321372149674,1e-04,0.9,100
14,"X.27",-142.609011990968,5.2613887621375,1.82453876589902,2.72530891185036,0.995113788230324,0.0552574368423768,-0.0189802167913327,0.0283328478651728,1e-04,0.9,100
15,"X.75",-140.925666147902,5.1275307962274,3.50788460896524,2.62297064813677,0.979406401317274,0.0544814271535596,-0.0346876037043834,0.0278717211404374,1e-04,0.9,100
16,"X.8",-142.635839797891,5.3015012473446,1.79771095897661,2.41984783867057,0.997360064894389,0.0549367503495598,-0.0167339401272681,0.0257901814364445,1e-04,0.9,100
17,"X.99",-142.633853400902,5.35686800467764,1.79969735596582,2.14864581098268,0.99630177205304,0.0548121935579495,-0.0177922329686169,0.0221089572152859,1e-04,0.9,100
18,"X.25",-144.999766364432,5.74568167555254,-0.566215607564398,2.17076109335679,1.02038171704872,0.0570144680104443,0.00628771202705902,0.0219551758144056,1e-04,0.9,100
19,"X.31",-146.130273561147,5.78498608674059,-1.69672280427935,1.90986357204813,1.03060717788843,0.056587419672628,0.016513172866772,0.0186647048862485,1e-04,0.9,100
20,"X.78",-147.984270180531,5.9328410367592,-3.5507194236631,1.94968456889949,1.04911305127745,0.0572079152382485,0.0350190462557944,0.0182612178448777,1e-04,0.9,100
21,"X.18",-149.107495974997,5.99666026392112,-4.67394521812918,1.91134999483247,1.05957176964836,0.0568265670691273,0.0454777646266995,0.0174656913631417,1e-04,0.9,100
22,"X.19",-148.933486445301,5.95902293021102,-4.49993568843392,1.79219565694199,1.05727216339055,0.0563688052180803,0.0431781583688879,0.0163954444015096,1e-04,0.9,100
23,"X.49",-148.038251878343,5.96620005148391,-3.60470112147602,1.74503745474427,1.04744045897472,0.0566960727584938,0.0333464539530595,0.016114430042845,1e-04,0.9,100
24,"X.58",-145.952965813501,5.81170798344071,-1.51941505663341,1.49582733868745,1.0276315261265,0.056256515787055,0.0135375211048452,0.0139265444616369,1e-04,0.9,100
25,"X.11",-144.45629143868,5.82791778386451,-0.0227406818124387,1.43660538231176,1.01368832700474,0.0574851276323818,-0.000405678016914601,0.0136866393354649,1e-04,0.9,100
0,NA,-202.7499526366,7.32671924962744,-58.3164018797321,8.78614658477766,1.82862990395161,0.127711347607713,0.814535898929953,0.132861307286973,0.5,0.9,100
1,"X.5",-167.001269361123,5.70157029343006,-22.5677186042554,6.20019298606375,1.27472399768679,0.0783563106342641,0.260629992665132,0.0749249924760135,0.5,0.9,100
2,"X.2",-167.589865233602,6.22247268505557,-23.1563144767343,6.52754911486356,1.28399821869582,0.0812800749287031,0.269904213674168,0.0762919934568498,0.5,0.9,100
3,"X.1",-166.380055461422,6.319884296439,-21.9465047045543,6.64276946479625,1.268077227659,0.0825879603131273,0.253983222637346,0.0782718640964964,0.5,0.9,100
4,"X.3",-166.925204858968,6.3933952378683,-22.4916541021004,6.57490656915247,1.26934828358304,0.0834060866244168,0.255254278561387,0.0782142677067453,0.5,0.9,100
5,"X.4",-166.367545643104,6.22679360071621,-21.9339948862363,6.52235847336366,1.25809322497365,0.0759021619929618,0.243999219951989,0.0744422900033171,0.5,0.9,100
6,"X.7",-147.848152993037,5.14657378463638,-3.41460223616942,4.79456778662942,1.04906563500102,0.0603825315419121,0.0349716299793601,0.0495081313143821,0.5,0.9,100
7,"X.15",-143.116353445894,5.10713231784571,1.31719731097331,4.27882673390573,0.999429269289116,0.0572599355434105,-0.0146647357325415,0.0440945122072864,0.5,0.9,100
8,"X.12",-141.998035411519,5.05811933654518,2.43551534534828,4.15807417181407,0.987086561210369,0.0567783369641015,-0.0270074438112885,0.0427710532694155,0.5,0.9,100
9,"X.9",-145.177248108906,5.22705984839288,-0.743697352038917,3.81544370297852,1.02034566002648,0.0567861906304514,0.00625165500482439,0.0391377147598299,0.5,0.9,100
10,"X.10",-147.622506125262,5.51633655302224,-3.18895536839504,3.95695756600836,1.04584472583984,0.0578307326252589,0.0317507208181804,0.0401694824178057,0.5,0.9,100
11,"X.29",-147.444035324056,5.67110995260314,-3.01048456718819,3.73244463230604,1.04357078678683,0.0582561106631537,0.0294767817651751,0.0372588074461183,0.5,0.9,100
12,"X.14",-145.838958563883,5.44749821016004,-1.40540780701576,3.48892626365355,1.0266224905863,0.0564939052586028,0.0125284855646466,0.0352604827586923,0.5,0.9,100
13,"X.48",-145.409710512028,5.21401765730351,-0.97615975516063,3.20139210707148,1.02359408957869,0.0534892327078429,0.009500084557029,0.0325671114972414,0.5,0.9,100
14,"X.27",-142.413744099746,5.25535245314153,2.01980665712175,2.73591099502648,0.993268676206694,0.0550847454187561,-0.0208253288149629,0.0284122832824748,0.5,0.9,100
15,"X.75",-140.723417246731,5.12088120226293,3.71013351013635,2.63071322162202,0.977461825312486,0.0542903259464476,-0.0366321797091712,0.0279180834554412,0.5,0.9,100
16,"X.8",-142.434304863847,5.29889375201156,1.99924589302026,2.42838559385509,0.995407049545193,0.0547630107679537,-0.0186869554764637,0.0258353574901895,0.5,0.9,100
17,"X.99",-142.437034279884,5.35538885549532,1.99651647698378,2.16459192220124,0.994388530678904,0.0546394089890007,-0.0197054743427534,0.0222427873758937,0.5,0.9,100
18,"X.25",-144.816149184044,5.74154495767901,-0.382598427176183,2.1881459429518,1.01852161801034,0.056782799988134,0.00442761298868044,0.0220739266137922,0.5,0.9,100
19,"X.31",-145.997540326458,5.78538055684569,-1.56398956959036,1.92838289205048,1.02922479426303,0.0563669894393943,0.0151307892413679,0.0187902394543615,0.5,0.9,100
20,"X.78",-147.924729160908,5.93793174628082,-3.49117840404043,1.96944805634562,1.04825802991678,0.0569809778675847,0.0341640248951263,0.0183734067802441,0.5,0.9,100
21,"X.18",-149.073716160512,6.00449517561061,-4.64016540364433,1.93174756055105,1.0588882689127,0.0566169616008019,0.0447942638910384,0.0175815668471208,0.5,0.9,100
22,"X.19",-148.901192006039,5.97129869346063,-4.46764124917148,1.82023343176133,1.05659394844305,0.056178028850367,0.0424999434213966,0.0165685304247202,0.5,0.9,100
23,"X.49",-148.015943726115,5.98122800662275,-3.58239296924754,1.77445735835718,1.04690179338092,0.0565190747501119,0.0328077883592666,0.0162840821063269,0.5,0.9,100
24,"X.58",-145.929584534216,5.82616710279708,-1.49603377734834,1.52586882632077,1.0271348987974,0.0560506515601863,0.0130408937757429,0.0141196692501173,0.5,0.9,100
25,"X.11",-144.394440892212,5.84054358798044,0.0391098646558063,1.46286772005277,1.01291411533153,0.0572658251593746,-0.00117988969012561,0.0138166929103019,0.5,0.9,100
0,NA,-202.7499526366,7.32671924962744,-58.3164018797321,8.78614658477766,1.82862990395161,0.127711347607713,0.814535898929953,0.132861307286973,0.9999,0.9,100
1,"X.5",-167.024144403991,5.7005062085577,-22.5905936471234,6.20134867008177,1.27504419573322,0.0783188939467761,0.260950190711558,0.0748997615862411,0.9999,0.9,100
2,"X.2",-167.609824717484,6.22619615620691,-23.176273960617,6.53428859677731,1.2842867253745,0.0812997011540178,0.270192720352846,0.0763446110606467,0.9999,0.9,100
3,"X.1",-166.396800629012,6.32430284146819,-21.9632498721447,6.64975033971269,1.2682977964024,0.0826009051548799,0.254203791380741,0.0783143499742293,0.9999,0.9,100
4,"X.3",-166.898903916155,6.3926923018589,-22.4653531592873,6.58255236007837,1.26907832671415,0.0833770882724444,0.254984321692495,0.0782661389280682,0.9999,0.9,100
5,"X.4",-166.324905331698,6.22980951557208,-21.8913545748303,6.53148326905709,1.25779124213387,0.0759269839355158,0.243697237112213,0.0745192947613318,0.9999,0.9,100
6,"X.7",-147.780703566443,5.14608618527625,-3.34715280957552,4.80150820377338,1.04841954354145,0.0603310266443807,0.0343255385197889,0.0495548498279553,0.9999,0.9,100
7,"X.15",-143.032520084715,5.10680537000835,1.40103067215241,4.279639452593,0.998667171862092,0.0572247642624475,-0.0154268331595649,0.0440830756378348,0.9999,0.9,100
8,"X.12",-141.918818927564,5.06052731618789,2.51473182930356,4.16110946403326,0.98640075479252,0.0567574856786214,-0.0276932502291372,0.0427765392400834,0.9999,0.9,100
9,"X.9",-145.132598031855,5.23281833719453,-0.699047274987954,3.81796664209043,1.020027469786,0.0567558822343179,0.00593346476433831,0.039135358130168,0.9999,0.9,100
10,"X.10",-147.523212199977,5.51926067580958,-3.08966144310979,3.9624850033082,1.04493301749469,0.0577841150271648,0.0308390124730336,0.0402049813605192,0.9999,0.9,100
11,"X.29",-147.295152255362,5.66994733065302,-2.86160149849499,3.73809872461102,1.04215646171608,0.0581782778077712,0.0280624566944248,0.0372992718440135,0.9999,0.9,100
12,"X.14",-145.667286326905,5.44173901162523,-1.233735570038,3.4935493863182,1.02496955582329,0.0563703784154462,0.0108755508016316,0.0352845936676753,0.9999,0.9,100
13,"X.48",-145.20149298744,5.20724015313994,-0.767942230572868,3.20615879159129,1.02158200365973,0.0533733785049083,0.00748799863807026,0.0326010021944642,0.9999,0.9,100
14,"X.27",-142.238493571704,5.24782587431144,2.19505718516316,2.7457903412259,0.991617062181912,0.0549238098667145,-0.0224769428397452,0.0284875475734004,0.9999,0.9,100
15,"X.75",-140.54205016952,5.11279069180596,3.89150058734708,2.6379711448003,0.975724286496162,0.0541131785107383,-0.0383697185254952,0.027962635270648,0.9999,0.9,100
16,"X.8",-142.254870496658,5.29435106086608,2.17868026020973,2.4367198260802,0.993667571478093,0.0546017280158837,-0.020426433543564,0.0258828594215972,0.9999,0.9,100
17,"X.99",-142.261158087923,5.35162468532202,2.17239266894404,2.17943863049417,0.992681327059462,0.0544794375476848,-0.0214126779621953,0.0223701556176463,0.9999,0.9,100
18,"X.25",-144.650816413144,5.73509178830658,-0.217265656276368,2.20396353536883,1.01685737101371,0.0565710633650509,0.00276336599205496,0.0221899495791105,0.9999,0.9,100
19,"X.31",-145.874238823982,5.78260996441257,-1.44068806711479,1.94522270735309,1.02795911025051,0.0561647154017077,0.0138651052288554,0.0189151041220342,0.9999,0.9,100
20,"X.78",-147.85985180673,5.93899293207281,-3.42630104986261,1.98731993585072,1.04741303797395,0.0567737473760769,0.0333190329522901,0.0184900511046665,0.9999,0.9,100
21,"X.18",-149.026456018583,6.00767171484324,-4.59290526171531,1.95036663008705,1.05815647103701,0.0564249621380635,0.0440624660153528,0.0177061110310915,0.9999,0.9,100
22,"X.19",-148.852517026226,5.97784653103378,-4.41896626935903,1.84571543922828,1.05585108325527,0.0560009985028299,0.0417570782336099,0.016744584502241,0.9999,0.9,100
23,"X.49",-147.975047767204,5.99006940990645,-3.54149701033687,1.80115028812715,1.04626819702013,0.056354382560143,0.0321741919984695,0.0164582770970605,0.9999,0.9,100
24,"X.58",-145.890660385832,5.83440212531914,-1.45710962896463,1.55279626954405,1.02655522537366,0.0558602498883413,0.0124612203520074,0.014311693916059,0.9999,0.9,100
25,"X.11",-144.324704725197,5.84715287688612,0.108846031670513,1.48656263965452,1.01210764185982,0.0570616782088602,-0.00198636316183243,0.0139527361173455,0.9999,0.9,100
0,NA,-391.123893522273,10.0253320035419,-87.9859006093509,10.1629127455753,1.7045732562947,0.0854250916805104,0.611887668848613,0.0769345357110424,1e-04,0,200
1,"X.5",-371.43937414782,10.1487092809513,-68.3013812348971,9.14264569594923,1.5443174324812,0.0776903185443712,0.451631845035114,0.064064163689893,1e-04,0,200
2,"X.2",-349.429361220974,9.85475120832419,-46.291368308052,8.7430308750625,1.38210731721929,0.0699244817286541,0.289421729773203,0.0574682305473448,1e-04,0,200
3,"X.4",-336.956362155153,10.1052797284094,-33.8183692422303,8.44362673073204,1.29779367928824,0.06876054824429,0.205108091842156,0.0531160285472982,1e-04,0,200
4,"X.1",-322.567564054168,8.89320691783737,-19.429571141246,6.90164492389364,1.20795996614551,0.056957472395143,0.115274378699429,0.0404051295953001,1e-04,0,200
5,"X.3",-302.343275632455,8.03382798755691,0.794717280467068,4.90846136495436,1.08758834886192,0.0497147641869495,-0.00509723858416011,0.0265485531190671,1e-04,0,200
6,"X.6",-297.14749615787,8.19737322919087,5.99049675505286,4.74328443586733,1.05875622206882,0.0504198796014702,-0.033929365377261,0.025755345849813,1e-04,0,200
7,"X.80",-300.865923408949,8.77880730298902,2.27206950397326,4.47563864716028,1.08104999713066,0.0524234494257713,-0.0116355903154239,0.0246067107179613,1e-04,0,200
8,"X.97",-303.958563891773,9.14744221662616,-0.820570978850177,4.27328263179624,1.10026837480243,0.0529718871154899,0.00758278735635032,0.0234057610744866,1e-04,0,200
9,"X.10",-301.062239059378,8.90157853092792,2.07575385354493,4.24654081019436,1.08348065346567,0.0519034730664611,-0.00920493398041278,0.0233611232419426,1e-04,0,200
10,"X.82",-292.319597548793,8.41163586017646,10.8183953641299,4.17705875488551,1.03231155663717,0.0508874042058648,-0.0603740308089085,0.0228595508222356,1e-04,0,200
11,"X.11",-296.775873742418,8.71608139414548,6.36211917050497,3.79911060102513,1.05909196556301,0.0501947522336964,-0.0335936218830775,0.0201679809477604,1e-04,0,200
12,"X.46",-290.891714924689,8.70714031340023,12.2462779882331,3.65890817000572,1.02506735148565,0.0509341021701735,-0.0676182359604287,0.0198558779244704,1e-04,0,200
13,"X.50",-299.494404794231,8.79185199861716,3.64358811869192,3.47852801674063,1.07455229392555,0.0489233957473508,-0.0181332935205372,0.018562796587863,1e-04,0,200
14,"X.62",-304.970853674078,9.04307838597905,-1.83286076115569,3.2881075798174,1.10469850311473,0.0486438910633636,0.0120129156686521,0.0176520210802507,1e-04,0,200
15,"X.79",-305.186721092606,8.97744861604638,-2.04872817968303,3.13579079204317,1.10552386982534,0.047986942966369,0.0128382823792608,0.016809795327017,1e-04,0,200
16,"X.86",-302.036922935891,8.87376215583583,1.1010699770313,2.98506112873217,1.08819171614236,0.0479155930876736,-0.00449387130372303,0.0160729190159692,1e-04,0,200
17,"X.9",-296.444687588629,8.86072595094596,6.69330532429335,2.78252726889135,1.05729785817862,0.0490286919766488,-0.0353877292674638,0.0148806311959618,1e-04,0,200
18,"X.69",-292.030155057129,8.74223971275724,11.1078378557936,2.755376891547,1.03194232348802,0.0492996410045785,-0.0607432639580578,0.0147268357357141,1e-04,0,200
19,"X.99",-292.727276928581,8.84657883505505,10.410715984341,2.7715409497447,1.03604621649294,0.0495204912113922,-0.0566393709531472,0.0149227998198431,1e-04,0,200
20,"X.7",-293.557633779375,8.79730952878714,9.58035913354776,2.74059324983483,1.04095596383691,0.0489071036170169,-0.0517296236091762,0.0148075262804378,1e-04,0,200
21,"X.30",-294.106808645279,8.97380267007137,9.03118426764335,2.5851731679951,1.04375709154842,0.0495726473005687,-0.0489284958976663,0.0138667795935154,1e-04,0,200
22,"X.13",-297.808146056575,9.21501291181012,5.32984685634768,2.43879446539995,1.06439441338702,0.0499695829363506,-0.0282911740590583,0.0132476880063206,1e-04,0,200
23,"X.47",-299.326198795777,9.37165712020549,3.81179411714548,2.40728888120964,1.07262984112323,0.0503106366402268,-0.0200557463228519,0.0130568898249364,1e-04,0,200
24,"X.98",-300.138047777156,9.38334884109762,2.99994513576689,2.39225565930766,1.07728204697711,0.050212603684791,-0.0154035404689774,0.0130873360815869,1e-04,0,200
25,"X.8",-300.479204185777,9.40170925002925,2.65878872714507,2.22285616632924,1.07940359244051,0.0500330742316505,-0.0132819950055774,0.0121840242885627,1e-04,0,200
