"size","solution_terms","elpd","se","diff","diff.se","rho","n","run","diff_gam_fit","diff_se_gam_fit","diff_mono_fit","diff_se_mono_fit"
14,"X.14",-688.477643495938,14.5040444901195,-21.3075098178279,3.80112809297729,0.9,500,9,-21.0798110835593,1.13846081256369,-21.6162673493213,0.609462376893068
15,"X.29",-687.09474662378,14.4820899921593,-19.9246129456692,3.55757272158334,0.9,500,9,-19.50419601805,1.0655145084037,-20.1802572565747,0.570411381524332
16,"X.7",-685.657669218386,14.4025940968574,-18.4875355402753,3.25880984180586,0.9,500,9,-18.1711780243839,0.976033222176134,-18.4532814756248,0.522508566785463
17,"X.45",-683.92170380533,14.5366546455433,-16.7515701272193,3.04778752340103,0.9,500,9,-17.3247508530477,0.912830763799608,-17.2380018434097,0.488673831252581
18,"X.97",-682.843808022075,14.4577071203977,-15.6736743439642,2.80540208817337,0.9,500,9,-15.889933695707,0.840234862584728,-15.8540756030638,0.449810420216516
19,"X.9",-681.979088783141,14.4493650529724,-14.808955105031,2.64992188774808,0.9,500,9,-14.6313466153488,0.793667603869936,-14.9660095710452,0.424881154431951
20,"X.87",-680.521838767097,14.461587096936,-13.3517050889868,2.47658578562273,0.9,500,9,-13.3785667525072,0.741752394793758,-13.980164373139,0.397088922700042
21,"X.83",-679.810224789964,14.3871284089334,-12.6400911118541,2.22355136730753,0.9,500,9,-12.0941117354876,0.665967058852588,-12.5468231569182,0.35651808313611
22,"X.79",-678.885979755012,14.3220804386786,-11.7158460769018,2.17072337261032,0.9,500,9,-12.2090324140781,0.650144755500008,-12.2445785761749,0.34804778841646
23,"X.15",-678.262754545632,14.2028136099355,-11.0926208675215,1.91961236853463,0.9,500,9,-11.192076099923,0.574935493735884,-10.824818566217,0.307785343777794
24,"X.49",-677.6458708693,14.1581577346955,-10.4757371911901,1.731997072088,0.9,500,9,-10.3012246900164,0.518743579752079,-9.76410413477435,0.277703625478136
25,"X.65",-677.281147087931,14.1743830439185,-10.1110134098208,1.69590466091036,0.9,500,9,-10.1434343165782,0.507933684702082,-9.55808533578507,0.271916667983921
0,NA,-994.298142625435,14.9763163548249,-319.888208349582,15.3175874234152,0.9,500,10,-304.039521118975,8.09479859711097,-316.306107946435,5.97577271997896
1,"X.2",-843.992489625766,15.6819618517353,-169.582555349912,13.4313677101675,0.9,500,10,-192.442178196963,7.09799875738556,-180.115260962513,5.2399113865498
2,"X.10",-771.780973421978,14.1628159867115,-97.3710391461247,9.65015444379877,0.9,500,10,-94.9650013889872,5.09976241651179,-90.2237009739887,3.76476582602582
3,"X.12",-737.579145022644,14.5313708596807,-63.1692107467905,8.35689938617204,0.9,500,10,-59.2905542412837,4.41632324709138,-61.7862794101386,3.26023478731101
4,"X.4",-710.995740653954,13.6380341943293,-36.5858063781003,6.10227871474338,0.9,500,10,-36.7203485959392,3.22483664129605,-39.5429412610926,2.38065105589202
5,"X.7",-707.076015979394,13.6439372265812,-32.6660817035403,5.48368918258782,0.9,500,10,-32.277218985415,2.89793413774475,-32.7141071771432,2.13932385801561
6,"X.5",-703.08582077913,13.7237816442206,-28.6758865032764,4.90953992736177,0.9,500,10,-29.0062325709413,2.59451673543036,-28.0400648368613,1.91533392006159
7,"X.92",-699.148319426129,13.6330605402786,-24.7383851502761,4.4483214437854,0.9,500,10,-25.4202624712419,2.35077921785573,-24.9452864678503,1.7354010914823
8,"X.73",-697.040460746301,13.5796154906001,-22.6305264704473,4.22717569341492,0.9,500,10,-22.8632078107237,2.23391157673364,-23.4892290918953,1.6491266211187
9,"X.1",-695.773710046756,13.4185605736455,-21.3637757709025,3.92388046104334,0.9,500,10,-20.5705139365388,2.07363086452703,-21.684157993311,1.53080358984713
10,"X.9",-694.785307186013,13.4364847838024,-20.3753729101599,3.68777113140442,0.9,500,10,-19.4824348914421,1.94885550549077,-20.318387060656,1.43869145417021
11,"X.61",-693.121693535978,13.4140684399072,-18.7117592601248,3.65926381842026,0.9,500,10,-19.6277584960677,1.93379040739321,-20.128152023794,1.42757004069028
12,"X.11",-692.615574792723,13.5388291086267,-18.2056405168694,3.51010111555686,0.9,500,10,-18.6052669803004,1.85496323934754,-19.2862372667539,1.36937795169024
13,"X.57",-691.279462613951,13.3034741157218,-16.8695283380975,3.32618259156237,0.9,500,10,-16.9759740532761,1.75776885952389,-18.2619156755684,1.29762675040739
14,"X.17",-690.085326393385,13.3011979197951,-15.6753921175314,3.05580795505172,0.9,500,10,-15.1750252536531,1.6148855079998,-16.768842554807,1.19214686428872
15,"X.85",-688.803518994936,13.2143038972257,-14.3935847190823,2.81756132880664,0.9,500,10,-14.2322901816076,1.48898066394146,-15.4555228124593,1.09920091592312
16,"X.55",-687.892161881778,13.1270105247089,-13.4822276059245,2.54562804473254,0.9,500,10,-13.5444123363621,1.34527362277479,-13.9595766321763,0.993112962533
17,"X.3",-687.53129392681,13.2443121263858,-13.1213596509563,2.41303968386617,0.9,500,10,-13.4487053652163,1.27520540329176,-13.2292086312931,0.941386937542877
18,"X.8",-686.97349177069,13.1474884744809,-12.5635574948362,2.20869185521411,0.9,500,10,-12.4887832725518,1.16721486464031,-12.1063533859945,0.861665755212347
19,"X.100",-686.572026416232,13.2265031753917,-12.1620921403785,2.16350958700352,0.9,500,10,-12.1313524437254,1.14333764747709,-11.8564783835205,0.844039025993431
20,"X.41",-686.034727171365,13.2253670285373,-11.6247928955118,2.05423450384128,0.9,500,10,-11.5305619257773,1.08558966370984,-11.2557041639778,0.801408091833645
21,"X.6",-685.8058097488,13.2410814750263,-11.3958754729469,1.95090195506366,0.9,500,10,-11.2803595442293,1.03098209740326,-10.6878127206453,0.761095488484162
22,"X.38",-685.285487453473,13.2534991401235,-10.8755531776194,1.85588843850071,0.9,500,10,-11.1687914693698,0.980770842894298,-10.165738144826,0.724028346994359
23,"X.14",-685.291393982826,13.2798781339702,-10.8814597069726,1.78249641504401,0.9,500,10,-10.8718772941751,0.941985776284638,-9.76227556870548,0.695396288987222
24,"X.31",-684.966576504921,13.2843722607137,-10.5566422290682,1.74295211002458,0.9,500,10,-10.2754612219031,0.921088021569974,-9.54430543558557,0.679969069763106
25,"X.35",-683.337228881556,13.2698644220106,-8.92729460570274,1.65397171086193,0.9,500,10,-9.07661509329376,0.874065054414508,-9.05574174859165,0.645255597776244
0,NA,-1009.04204166755,15.6429269129858,-328.765147047594,17.8340033037159,0.9,500,11,-317.183166765623,6.05795971613879,-327.490228829519,2.87606928333581
1,"X.1",-851.762529107668,15.194612674471,-171.485634487708,14.0781194922299,0.9,500,11,-185.415718752056,4.78213888999041,-174.166436849446,2.2703622035495
2,"X.8",-764.096941763427,14.2396013417247,-83.8200471434675,8.9120395657173,0.9,500,11,-84.6644114557946,3.02729430730235,-81.9110287793752,1.43723441172024
3,"X.13",-737.847199363153,15.0764245556932,-57.5703047431936,7.42080523780172,0.9,500,11,-54.8939800708944,2.52074301133205,-58.0002222178722,1.19674475991669
4,"X.5",-722.001168016089,15.0894661515058,-41.7242733961294,5.93637652347104,0.9,500,11,-40.0723068505573,2.01650348643405,-43.051597835983,0.957352641619922
5,"X.4",-717.731394541923,15.0631878398369,-37.4544999219631,5.48275858350266,0.9,500,11,-37.5817634756718,1.86241586179659,-37.9265418484486,0.884198196075926
6,"X.7",-713.996589283805,15.2905213184333,-33.7196946638452,5.00678503524143,0.9,500,11,-34.9293501022673,1.70073435191858,-33.6701446413778,0.807438487191649
7,"X.99",-708.862473771994,15.310878068926,-28.5855791520346,4.27283483676759,0.9,500,11,-29.1130329418111,1.45142180776983,-28.2749902966741,0.68907517944857
8,"X.18",-705.077893974097,15.3740860848809,-24.8009993541381,3.73135898163267,0.9,500,11,-24.3185451611216,1.26749008689897,-24.4151272301897,0.601751988569881
9,"X.2",-703.341446898533,15.4985818829291,-23.0645522785737,3.57925031533448,0.9,500,11,-22.7681606789593,1.21582091552913,-23.2126456496032,0.577221598201598
10,"X.6",-702.119938131002,15.3472041054021,-21.8430435110427,3.35731320365175,0.9,500,11,-21.5371786214518,1.1404320048514,-21.6203870209853,0.541430054436998
11,"X.11",-700.616445425866,15.3857922017078,-20.3395508059064,3.13141576016625,0.9,500,11,-20.3883108993503,1.06369782524469,-20.0494832924663,0.50499983249926
12,"X.3",-699.817284635112,15.3364955467918,-19.5403900151524,3.09584022383765,0.9,500,11,-20.0126803978785,1.05161331666362,-19.7241074657075,0.499262606508528
13,"X.38",-698.665355536873,15.4669192270281,-18.3884609169131,2.99691614637598,0.9,500,11,-18.8281390400503,1.01801020097427,-19.0128078438969,0.483309233857163
14,"X.56",-697.951903902223,15.3082411608181,-17.6750092822637,2.79479793788713,0.9,500,11,-17.1651913566333,0.949353492546472,-17.66497035202,0.450713861907417
15,"X.26",-697.273671475949,15.2674441570374,-16.996776855989,2.68724897721405,0.9,500,11,-16.6080693125507,0.912820625518553,-16.9293927348022,0.433369564220644
16,"X.73",-696.584255632929,15.3178968112901,-16.3073610129694,2.59143773585705,0.9,500,11,-16.4248783134208,0.880274896407185,-16.2774473362952,0.41791819508202
17,"X.9",-696.401016523821,15.3769917306876,-16.1241219038613,2.55719746507098,0.9,500,11,-16.4154516664076,0.86864395872263,-16.0189658595917,0.412396305835741
18,"X.50",-695.951641746492,15.4411807358463,-15.6747471265327,2.52344837303016,0.9,500,11,-15.9147352531474,0.857179867539189,-15.767878201255,0.406953628423044
19,"X.14",-695.479135223424,15.4171187105879,-15.2022406034649,2.4372444858884,0.9,500,11,-14.8652778809771,0.827897621327508,-15.1930344673997,0.393051626293163
20,"X.32",-695.00224911048,15.4717382249323,-14.7253544905206,2.43669234110433,0.9,500,11,-14.6667375800238,0.827710065521757,-15.1548841607822,0.392962582536337
21,"X.68",-694.431190440703,15.3437997548153,-14.1542958207434,2.30432773483146,0.9,500,11,-14.2365990185636,0.782747673231714,-14.299657759599,0.371616294110848
22,"X.94",-693.879634052849,15.2112409694951,-13.6027394328893,2.11083185853249,0.9,500,11,-13.5968757851872,0.717019849596405,-13.0698575564672,0.340411435796189
23,"X.24",-693.638834851823,15.1923765379899,-13.3619402318634,2.04630593097168,0.9,500,11,-13.3749806878512,0.695101300903057,-12.6421442969978,0.330005413375093
24,"X.22",-692.480371253633,15.2061547627815,-12.2034766336738,1.93867448078915,0.9,500,11,-12.2203552210822,0.658540413350709,-11.9503938732128,0.312647812699625
25,"X.91",-691.545416364009,15.2018996262101,-11.2685217440493,1.92850209294487,0.9,500,11,-11.2516073569347,0.655084996486184,-11.8608540584162,0.311007323364792
0,NA,-1009.89943051979,16.5399208132251,-335.401786945045,17.7420231661878,0.9,500,12,-319.637528169991,8.25469674319639,-334.102202461427,2.72973420251039
1,"X.4",-817.640945992181,15.4319807876393,-143.143302417436,12.2230471420058,0.9,500,12,-157.372738055496,5.68692456829495,-145.126657965423,1.88060118791962
2,"X.6",-748.457221651531,14.031932499079,-73.9595780767859,8.88837022043716,0.9,500,12,-77.8242790881695,4.13542469332326,-73.4315065479293,1.36753784887067
3,"X.13",-724.346008108157,14.4973932588714,-49.8483645334125,7.27272260654063,0.9,500,12,-46.2191097756081,3.38372456467044,-49.2926456981995,1.11895917723064
4,"X.1",-709.411487248829,14.047878595735,-34.9138436740847,5.74925283510798,0.9,500,12,-32.1638028429867,2.67491132264009,-35.7532260038736,0.884562710569734
5,"X.3",-704.736808003673,14.1446007736708,-30.2391644289287,5.2071928539219,0.9,500,12,-29.8683196839372,2.42271118067199,-30.6506487619003,0.801162995858748
6,"X.7",-700.65106445884,14.3150684568154,-26.1534208840949,4.70896581516461,0.9,500,12,-28.0489932298529,2.19090485984382,-26.79404815058,0.72450728553913
7,"X.82",-698.384752507705,13.9239467281264,-23.88710893296,4.27230946412786,0.9,500,12,-25.0160726927093,1.98774506656453,-23.8235028218187,0.657324655632524
8,"X.2",-696.842804695959,13.9298466977911,-22.3451611212146,3.90228641751437,0.9,500,12,-21.6037645525758,1.81558724616392,-21.4482393223785,0.60039402508398
9,"X.42",-695.732822523232,13.8848829637819,-21.2351789484876,3.816504932795,0.9,500,12,-20.2301227731538,1.77567634446422,-20.7385144099887,0.587195944426142
10,"X.21",-694.351139549255,13.9356844975237,-19.8534959745101,3.684826645476,0.9,500,12,-19.5009431498653,1.71441138503426,-19.8427976619562,0.566936320072383
11,"X.86",-693.216859682369,13.8973586595839,-18.7192161076246,3.56009984909322,0.9,500,12,-19.1997169324496,1.65638069314269,-19.0311377605426,0.547746231159384
12,"X.8",-692.629331356685,13.8846491132703,-18.1316877819399,3.50954271852243,0.9,500,12,-18.9502243520139,1.63285835991389,-18.6459449526748,0.539967663449988
13,"X.34",-691.508545487445,13.7667879811324,-17.0109019127006,3.25670289589007,0.9,500,12,-17.0953737114334,1.5152214906074,-17.2131141699619,0.50106649050419
14,"X.53",-690.732369462708,13.8066074681829,-16.2347258879629,3.08500243895736,0.9,500,12,-15.6345305088273,1.43533571944299,-16.2335148216429,0.474649175777136
15,"X.95",-690.148574190816,13.6892876563885,-15.6509306160717,3.06025948457372,0.9,500,12,-15.3607149956005,1.42382375245621,-16.0410103519441,0.470842299401227
16,"X.96",-689.443407433304,13.5744563084779,-14.9457638585589,2.96009290972146,0.9,500,12,-15.1953137823578,1.37722000882083,-15.4622804800846,0.455430972138189
17,"X.11",-689.083916365526,13.5780376999429,-14.5862727907809,2.7458597535583,0.9,500,12,-14.5173927788559,1.27754537082154,-14.2978774864305,0.422469704518788
18,"X.30",-688.352273992555,13.5596534829418,-13.85463041781,2.64532660110999,0.9,500,12,-14.13282657551,1.23077107240444,-13.7334353470043,0.407001976731838
19,"X.62",-687.552512286344,13.4717513470562,-13.0548687115998,2.48992827971644,0.9,500,12,-13.1579371904164,1.15847007237248,-12.8894101263772,0.383092859437419
20,"X.9",-687.02964368794,13.422971805176,-12.532000113195,2.41401762947243,0.9,500,12,-12.5880945185901,1.12315169906896,-12.4608951934095,0.371413475617159
21,"X.5",-686.596769532498,13.4692453624467,-12.0991259577534,2.24126535559228,0.9,500,12,-11.706383050356,1.04277655699972,-11.5361380323428,0.344834331505184
22,"X.75",-686.041157702993,13.3775277891565,-11.5435141282479,2.09629641308732,0.9,500,12,-11.0720598622253,0.97532795509275,-10.758557798452,0.322529847008077
23,"X.35",-684.449453815587,13.3808224961773,-9.95181024084189,2.02563843777623,0.9,500,12,-10.6819762652659,0.942453454072323,-10.3649543045859,0.311658623919247
24,"X.77",-684.102838306192,13.3288255735034,-9.60519473144758,1.89310368554708,0.9,500,12,-9.69237068241236,0.880790013700354,-9.65738758147729,0.291267226456153
25,"X.68",-683.716085525784,13.2987069406655,-9.21844195103909,1.85143411408827,0.9,500,12,-8.99666350673233,0.861402727786594,-9.41575727451389,0.284856071800925
0,NA,-1016.67097444444,15.2542092719944,-322.573387598493,15.9047631093346,0.9,500,13,-310.729543688518,6.88047727724804,-323.723283480569,4.92329547071024
1,"X.4",-848.959782732808,15.000579979565,-154.862195886862,12.3710445067918,0.9,500,13,-166.484851092052,5.35177355611466,-152.09846431617,3.82943819845367
2,"X.10",-772.808925313919,15.0020570865083,-78.7113384679727,9.73156400488325,0.9,500,13,-84.4137178341439,4.20992155289545,-79.9044814089797,3.01239098368269
3,"X.2",-744.691760946887,14.3173623148954,-50.5941741009407,7.51773391137079,0.9,500,13,-45.3974354812917,3.2522079705309,-49.9658960716164,2.32710321187582
4,"X.14",-725.446252502677,14.0333559894709,-31.3486656567311,5.37657730924991,0.9,500,13,-28.9593631619242,2.32593329126353,-33.139772575997,1.66431140989568
5,"X.7",-721.505816235031,14.099447342063,-27.4082293890848,4.93123730730005,0.9,500,13,-28.234897449104,2.1332770572158,-29.2339596076269,1.52645708289606
6,"X.3",-717.097968730618,14.4081286016497,-23.0003818846714,3.94870781760394,0.9,500,13,-23.7625168595052,1.70823005830058,-23.0308557180328,1.22231655887775
7,"X.5",-715.197240460241,14.1764977274926,-21.0996536142947,3.79598122899983,0.9,500,13,-22.1340612760469,1.6421597990142,-22.0617839358749,1.1750402733548
8,"X.48",-713.913673773805,14.1882732950597,-19.8160869278587,3.60876966342956,0.9,500,13,-19.4937730428363,1.56117117226828,-20.9624839674086,1.11708921514032
9,"X.99",-712.39083547044,14.1564307486231,-18.2932486244939,3.3172092638106,0.9,500,13,-17.1837227505483,1.43504073632697,-19.2627708971813,1.02683713247711
10,"X.77",-711.260812816278,14.0379604301117,-17.1632259703321,3.14164569644331,0.9,500,13,-16.7707729304443,1.35909108981672,-18.2401419834945,0.972491694566506
11,"X.12",-710.123523185194,13.9797463053666,-16.0259363392474,2.9700484333663,0.9,500,13,-16.8089982171316,1.28485728568377,-17.2421870755562,0.919374020176406
12,"X.6",-709.744814946862,14.1136514462749,-15.6472281009155,2.77732449857128,0.9,500,13,-16.1602602375623,1.2014839814086,-16.1222346624405,0.85971661636906
13,"X.1",-709.05474911036,14.2161399289792,-14.9571622644139,2.58328699656486,0.9,500,13,-14.7628702019076,1.11754242161853,-14.995085167422,0.799652599809425
14,"X.70",-708.299130914239,14.2765194096223,-14.2015440682927,2.53495938530472,0.9,500,13,-14.0276982082707,1.09663566375906,-14.7139883752472,0.784692860516757
15,"X.45",-707.839420211762,14.2408388782509,-13.7418333658154,2.39857092953509,0.9,500,13,-13.242981549468,1.03763335958446,-13.9218917642745,0.742474019410365
16,"X.19",-707.314952213975,14.0871867035275,-13.2173653680292,2.31744390786265,0.9,500,13,-13.2777684230501,1.00253741849117,-13.4506485312632,0.717361272014731
17,"X.15",-706.658221342466,14.0617658882026,-12.5606344965199,2.20604629151025,0.9,500,13,-13.2160414050401,0.95434627205388,-12.803787679665,0.68287830761812
18,"X.8",-706.433408432178,14.1617500051812,-12.3358215862318,2.00751746109712,0.9,500,13,-12.2781738591564,0.868461741919981,-11.6512921930624,0.621424007113342
19,"X.73",-705.945393046216,14.1995203492081,-11.8478062002695,1.89909369526092,0.9,500,13,-11.5661936248716,0.821557097567763,-11.0218057836653,0.587861593665926
20,"X.34",-705.490327951333,14.1784342615402,-11.3927411053865,1.86200760294335,0.9,500,13,-11.2884448067802,0.805513475054252,-10.8063719495866,0.576381649634173
21,"X.81",-705.053668547894,14.173739880549,-10.9560817019478,1.80348407846658,0.9,500,13,-11.1035249464368,0.780195915931945,-10.4665421865294,0.558265780758555
22,"X.9",-704.981525081923,14.22486605955,-10.8839382359766,1.72045435209184,0.9,500,13,-10.8736931458421,0.744276855602011,-9.98450952711674,0.532564053987463
23,"X.37",-704.753927387245,14.3141503861293,-10.6563405412988,1.6914959563053,0.9,500,13,-10.779072578507,0.731749313831967,-9.81628901672821,0.523600026178006
24,"X.87",-704.583552072479,14.3198028007797,-10.4859652265332,1.66537060456993,0.9,500,13,-10.3187852890086,0.720447360590684,-9.66451676258472,0.515512962888519
25,"X.32",-703.358474338231,14.185831057143,-9.26088749228502,1.59212043906959,0.9,500,13,-9.31771886925026,0.688758985491031,-9.23927915411372,0.492838484459794
0,NA,-990.132310112849,14.888560738592,-302.748615250589,16.8190169792837,0.9,500,14,-290.070779331039,6.73081830370001,-302.31279357422,4.0609713843585
1,"X.5",-823.339330232957,14.3205145297514,-135.955635370697,12.0504528849443,0.9,500,14,-148.894488368373,4.82248213113533,-137.370353123664,2.90959598855242
2,"X.6",-756.68359818553,14.0057620447561,-69.2999033232706,8.33565387566471,0.9,500,14,-70.8598495090766,3.33585320406885,-67.3728487333324,2.01265340897664
3,"X.15",-737.798368737695,13.985140973906,-50.4146738754349,7.6198585282748,0.9,500,14,-48.5387281381199,3.04939838736645,-51.9276565540723,1.8398237824659
4,"X.1",-724.616285811876,13.7713856134023,-37.2325909496161,5.75326322189089,0.9,500,14,-33.6251916368918,2.30240384724057,-36.8402196465964,1.38913215555693
5,"X.4",-719.703210101956,13.8807682566559,-32.3195152396962,5.46020408238468,0.9,500,14,-33.4949524983034,2.18512423317724,-33.6288096752953,1.31837268246018
6,"X.9",-716.542522645577,13.5655497736766,-29.1588277833178,4.6864922197469,0.9,500,14,-29.9258824222655,1.87549175149019,-28.1149556198095,1.1315590453861
7,"X.22",-713.670184124581,13.6579252608337,-26.2864892623211,4.36092353764182,0.9,500,14,-27.0763031574012,1.74520211284345,-25.6336869269679,1.05295010508355
8,"X.80",-710.654565354533,13.567528917342,-23.2708704922729,4.03095343937231,0.9,500,14,-23.192529070154,1.61315106730127,-23.2017588422481,0.973278437683673
9,"X.2",-708.329695652249,13.6183201804387,-20.9460007899894,3.73181549393639,0.9,500,14,-20.0566597904003,1.49343877014672,-21.0197775321967,0.901051229762583
10,"X.12",-705.555758170283,13.5740901203043,-18.172063308023,3.34679666639696,0.9,500,14,-17.5706911157403,1.33935772160129,-18.4845111239917,0.80808798208867
11,"X.7",-704.150981352948,13.6581783039269,-16.7672864906887,3.29155237830445,0.9,500,14,-17.3613172205831,1.31724945772796,-17.9130889613062,0.794749183907465
12,"X.89",-702.814261606331,13.5797222133402,-15.4305667440713,3.04142291358685,0.9,500,14,-15.952143153654,1.21714991079906,-16.4114943508588,0.734355131160254
13,"X.3",-701.946669246946,13.5898019557106,-14.5629743846859,2.87635455633269,0.9,500,14,-14.666680455478,1.15109104887291,-15.4613165050324,0.694499182617133
14,"X.63",-701.148648826603,13.5914444662657,-13.7649539643429,2.7360640954709,0.9,500,14,-13.579037095154,1.0949480767262,-14.6906376082873,0.660625886231268
15,"X.19",-700.512842770189,13.4619410766192,-13.1291479079294,2.52007670797986,0.9,500,14,-12.5791761956102,1.00851187995657,-13.5268028309782,0.608475478091254
16,"X.8",-700.108084572517,13.5038217108813,-12.7243897102573,2.45729165954846,0.9,500,14,-12.7567662744851,0.983385872075058,-13.1872014896675,0.593315954478218
17,"X.73",-699.575112058697,13.4080927781346,-12.1914171964369,2.30620928498793,0.9,500,14,-12.481004206444,0.922924073783816,-12.3748546683932,0.556836937867027
18,"X.68",-699.189787369443,13.383888830752,-11.8060925071838,2.20405964805508,0.9,500,14,-12.1250676100739,0.882044714019161,-11.8257274544869,0.532172788171602
19,"X.40",-698.871907088956,13.3389302026706,-11.488212226696,2.08730068885406,0.9,500,14,-11.3850060447254,0.83531883576604,-11.1985041548072,0.50398120047258
20,"X.11",-698.546562204527,13.339731068182,-11.1628673422673,2.0063269083309,0.9,500,14,-10.8393313757458,0.802913861995196,-10.7634588524078,0.484429986154115
21,"X.57",-698.269903462289,13.3275895951229,-10.8862086000295,1.97978430292562,0.9,500,14,-10.8187129989093,0.792291751647737,-10.6205363567055,0.47802124293506
22,"X.47",-697.991589340306,13.33104597826,-10.6078944780461,1.9207923491852,0.9,500,14,-10.801173620326,0.768683705916163,-10.3036067916043,0.463777566485816
23,"X.10",-698.042071637757,13.3984554116696,-10.6583767754972,1.86264822511284,0.9,500,14,-10.7157507563785,0.74541495394089,-9.99127813885274,0.449738599504732
24,"X.51",-697.951416767471,13.3689625865521,-10.567721905211,1.83496198669724,0.9,500,14,-10.5654160273614,0.734335172017973,-9.8423625177968,0.443053724753447
25,"X.95",-697.741715408594,13.3895604030331,-10.3580205463346,1.82054592050965,0.9,500,14,-10.3085539286827,0.728565992863075,-9.76464415090962,0.439572948657262
0,NA,-988.184253636379,15.5606296229486,-319.953010658155,16.9789665084778,0.9,500,15,-307.414523032431,6.6873305941339,-317.904557501796,3.29602682828844
1,"X.1",-825.269597355517,15.5689647184324,-157.038354377293,12.8595054444545,0.9,500,15,-171.079433858041,5.06484091014571,-161.147341260299,2.49634009951547
2,"X.8",-753.304496220302,14.3563578956568,-85.0732532420773,9.23610660112918,0.9,500,15,-87.0876677625479,3.63773014179474,-83.8796201035034,1.79295100977161
3,"X.13",-731.565311231766,14.277079962094,-63.3340682535418,8.11687746580953,0.9,500,15,-57.6271060607816,3.19691089436105,-60.2694973605583,1.57568164563372
4,"X.3",-709.289694976323,13.9088130181667,-41.0584519980987,6.70865426403245,0.9,500,15,-41.7260507262479,2.64226853165241,-44.439289193561,1.30231156442424
5,"X.5",-700.766469453822,13.8919471248324,-32.5352264755972,5.19643588226567,0.9,500,15,-31.7632380656224,2.04666665892645,-31.8076631750127,1.00875351105006
6,"X.9",-696.760814473088,14.27569900966,-28.5295714948636,4.87684144640331,0.9,500,15,-29.5714391949144,1.9207912914481,-28.365850107206,0.946712524382933
7,"X.47",-695.251144593636,14.2148663671978,-27.0199016154117,4.76646080527848,0.9,500,15,-27.5220418280698,1.87731680564676,-26.8742356373516,0.92528498023356
8,"X.2",-693.838219487143,14.2130610285241,-25.6069765089184,4.73559988419956,0.9,500,15,-25.539984469597,1.86516193264014,-26.1439829283294,0.919294131275172
9,"X.100",-691.618742259248,14.0530226777407,-23.387499281024,4.34474583691606,0.9,500,15,-22.5870525016941,1.71122027624221,-23.6304331888106,0.843419935684511
10,"X.11",-689.584003833724,14.0833958350516,-21.3527608554998,3.99854451273673,0.9,500,15,-21.0606076308845,1.57486552780931,-21.5231501572813,0.776213910399387
11,"X.63",-688.281058062618,13.8055582684547,-20.0498150843939,3.7382022940871,0.9,500,15,-20.2582649724012,1.47232722061311,-19.9719670789342,0.725675207894916
12,"X.10",-686.831521177266,13.8887489873144,-18.6002781990417,3.53828155646156,0.9,500,15,-19.224209753034,1.3935864995888,-18.7937975369627,0.686865771854391
13,"X.51",-685.573019920882,14.0432802268454,-17.3417769426575,3.30211851676215,0.9,500,15,-17.4092787209685,1.30057139647302,-17.4587145315685,0.641020831038309
14,"X.36",-684.177861594716,14.1103137593698,-15.946618616492,3.05398620645001,0.9,500,15,-15.5792052357156,1.20284208006763,-16.086990485429,0.592852366170577
15,"X.80",-683.281827917813,14.0745854738685,-15.050584939589,2.89911480647069,0.9,500,15,-14.7811371890778,1.14184447749147,-15.223431699332,0.562788092882121
16,"X.4",-682.580795142233,14.1409318478118,-14.3495521640087,2.73917886246832,0.9,500,15,-14.4259624309675,1.07885215514401,-14.3444423606512,0.531740669472915
17,"X.45",-681.694963847552,14.036941486202,-13.4637208693274,2.51664950555389,0.9,500,15,-13.6736383683132,0.991206810190666,-13.1474465688747,0.488542355246573
18,"X.34",-680.859024182074,14.0577746141035,-12.6277812038502,2.36735386165494,0.9,500,15,-12.8490833443647,0.932405273211497,-12.3406778029728,0.459560470666507
19,"X.83",-680.073659762723,14.0110593955326,-11.8424167844984,2.21372932578577,0.9,500,15,-11.6117471880949,0.871898760155206,-11.5167055966642,0.429738243768578
20,"X.49",-678.595763485873,13.8197277228739,-10.3645205076488,2.03063393282756,0.9,500,15,-10.2412866993337,0.79978486427332,-10.5443791278275,0.394195012852554
21,"X.59",-678.026866471618,13.8438394799812,-9.7956234933941,1.95530333639979,0.9,500,15,-9.74105401365852,0.770115178435008,-10.135300993369,0.379571527571933
22,"X.27",-677.486296680583,13.7833069673964,-9.2550537023582,1.87728577767597,0.9,500,15,-9.53842269535697,0.739387206442544,-9.71456410311126,0.364426438116523
23,"X.7",-677.211270269678,13.8141624890465,-8.98002729145406,1.69992015750973,0.9,500,15,-8.89122178527845,0.669530037132919,-8.78253828850508,0.329995494266553
24,"X.88",-676.903818239049,13.892167544912,-8.67257526082516,1.62147040649397,0.9,500,15,-8.62768433099908,0.638631842015571,-8.36409903889124,0.31476650586544
25,"X.21",-676.744838490237,13.8936472272194,-8.51359551201226,1.59616379333974,0.9,500,15,-8.53081314632697,0.628664587041852,-8.22087463781299,0.309853882011225
0,NA,-1009.18882588661,14.6684379093805,-354.834999798218,16.2765542682246,0.9,500,16,-332.183138271107,11.870789935631,-352.673728249874,4.32711596369796
1,"X.4",-828.992096024278,15.5848875654674,-174.638269935886,14.1203688340597,0.9,500,16,-199.891641750062,10.2982443016201,-179.494432327648,3.75389485933424
2,"X.8",-729.153305987244,13.2442829387437,-74.7994798988526,8.8970406680971,0.9,500,16,-82.5086203165517,6.4887751473253,-75.4254827942457,2.36527498819272
