"size","solution_terms","mlpd","mlpd.se","mlpd.diff","mlpd.diff.se","elpd","elpd.se","elpd.diff","elpd.diff.se","rho","n","data"
85,"X.96",-1.55180411498376,0.0484515781868944,0.000330266872837697,0.00351085303912017,-310.360822996753,9.69031563737888,0.0660533745675393,0.702170607824033,0,200,"test"
86,"X.54",-1.55154723431613,0.0485302513164636,0.000587147540473953,0.00350935254885125,-310.309446863226,9.70605026329271,0.117429508094791,0.70187050977025,0,200,"test"
87,"X.43",-1.55110242619712,0.048392631250793,0.00103195565947941,0.00341175845788553,-310.220485239425,9.67852625015861,0.206391131895883,0.682351691577106,0,200,"test"
88,"X.78",-1.55345594077643,0.0484026983935205,-0.00132155891983013,0.0034247558569803,-310.691188155286,9.68053967870409,-0.264311783966027,0.684951171396061,0,200,"test"
89,"X.91",-1.5539807882195,0.0483878546684484,-0.00184640636290238,0.0033714802296665,-310.796157643901,9.67757093368968,-0.369281272580476,0.6742960459333,0,200,"test"
90,"X.61",-1.55182744551853,0.0482464883104565,0.000306936338076946,0.00323622322454536,-310.365489103705,9.6492976620913,0.0613872676153893,0.647244644909073,0,200,"test"
91,"X.37",-1.55099684129944,0.0480842206652221,0.00113754055715974,0.00311381749422435,-310.199368259888,9.61684413304441,0.227508111431948,0.62276349884487,0,200,"test"
92,"X.77",-1.55098279179708,0.0479627340359116,0.00115159005952104,0.00316011754831395,-310.196558359416,9.59254680718232,0.230318011904207,0.63202350966279,0,200,"test"
93,"X.63",-1.55212231015493,0.0481764058746727,1.20717016718097e-05,0.00313337630271674,-310.424462030986,9.63528117493455,0.00241434033436194,0.626675260543348,0,200,"test"
94,"X.65",-1.55417469989167,0.0482529771604932,-0.00204031803506622,0.00301971722103343,-310.834939978334,9.65059543209864,-0.408063607013243,0.603943444206685,0,200,"test"
95,"X.31",-1.55428910334749,0.0482177098843843,-0.00215472149089073,0.00298470313128557,-310.857820669499,9.64354197687686,-0.430944298178146,0.596940626257114,0,200,"test"
96,"X.94",-1.55445483927633,0.0481119677913768,-0.00232045741972815,0.00288400050102787,-310.890967855266,9.62239355827536,-0.464091483945629,0.576800100205573,0,200,"test"
97,"X.19",-1.55425316286108,0.0479722750656299,-0.00211878100447868,0.00284233041639436,-310.850632572216,9.59445501312598,-0.423756200895736,0.568466083278871,0,200,"test"
98,"X.39",-1.55443114667014,0.0479877749863857,-0.00229676481354067,0.00278671886035353,-310.886229334029,9.59755499727715,-0.459352962708133,0.557343772070705,0,200,"test"
99,"X.48",-1.55532956453359,0.0480604359998418,-0.00319518267698407,0.00276981013074675,-311.065912906717,9.61208719996836,-0.639036535396814,0.553962026149351,0,200,"test"
100,"X.69",-1.55421726492243,0.0477924800432805,-0.00208288306583086,0.00251484207785044,-310.843452984487,9.5584960086561,-0.416576613166173,0.502968415570089,0,200,"test"
0,NA,-2.0405994262571,0.0541924140627939,-0.740618765000301,0.0532268573761576,-408.11988525142,10.8384828125588,-148.12375300006,10.6453714752315,0.5,200,"train"
1,"X.5",-1.77135931665531,0.0469759812530899,-0.471378655398507,0.0399431550326232,-354.271863331062,9.39519625061797,-94.2757310797015,7.98863100652464,0.5,200,"train"
2,"X.4",-1.67769751801805,0.0444892667234631,-0.377716856761249,0.0367050751461121,-335.53950360361,8.89785334469262,-75.5433713522498,7.34101502922242,0.5,200,"train"
3,"X.7",-1.58626902122368,0.0393692119004563,-0.286288359966881,0.0296439924897948,-317.253804244736,7.87384238009126,-57.2576719933761,5.92879849795896,0.5,200,"train"
4,"X.8",-1.55519476939286,0.0359566993583531,-0.255214108136063,0.0257794564522137,-311.038953878573,7.19133987167062,-51.0428216272126,5.15589129044274,0.5,200,"train"
5,"X.3",-1.53049871357564,0.0374219227140074,-0.230518052318841,0.0249867050368707,-306.099742715128,7.48438454280149,-46.1036104637681,4.99734100737415,0.5,200,"train"
6,"X.15",-1.50478241787892,0.0378456356624563,-0.204801756622115,0.0235746669433075,-300.956483575783,7.56912713249127,-40.9603513244229,4.71493338866151,0.5,200,"train"
7,"X.1",-1.48418294336917,0.0367234592291786,-0.184202282112369,0.0213370239363657,-296.836588673834,7.34469184583572,-36.8404564224738,4.26740478727313,0.5,200,"train"
8,"X.6",-1.46295904460879,0.0343688839372566,-0.162978383351984,0.017487480975136,-292.591808921757,6.87377678745131,-32.5956766703968,3.49749619502721,0.5,200,"train"
9,"X.49",-1.44825786245053,0.0339456098823832,-0.148277201193729,0.0167209922865163,-289.651572490106,6.78912197647664,-29.6554402387458,3.34419845730326,0.5,200,"train"
10,"X.11",-1.43964869614463,0.0355439613389012,-0.139668034887829,0.0175493175864674,-287.929739228926,7.10879226778025,-27.9336069775657,3.50986351729347,0.5,200,"train"
11,"X.98",-1.426442580932,0.0352023893741267,-0.126461919675198,0.0167144736155073,-285.2885161864,7.04047787482534,-25.2923839350396,3.34289472310147,0.5,200,"train"
12,"X.2",-1.41926399642197,0.035757179258001,-0.119283335165171,0.0171713287395469,-283.852799284394,7.1514358516002,-23.8566670330342,3.43426574790938,0.5,200,"train"
13,"X.65",-1.41139394521332,0.034850730427204,-0.111413283956514,0.0163805197790916,-282.278789042663,6.97014608544079,-22.2826567913028,3.27610395581833,0.5,200,"train"
14,"X.75",-1.40359058652062,0.0349581720757128,-0.103609925263822,0.0155002635002589,-280.718117304125,6.99163441514257,-20.7219850527644,3.10005270005178,0.5,200,"train"
15,"X.44",-1.397658454774,0.0345052601705184,-0.097677793517203,0.0142837868429479,-279.531690954801,6.90105203410368,-19.5355587034406,2.85675736858959,0.5,200,"train"
16,"X.14",-1.39150763600062,0.0341209943899986,-0.0915269747438139,0.0136467708839924,-278.301527200123,6.82419887799973,-18.3053949487628,2.72935417679848,0.5,200,"train"
17,"X.57",-1.38238724522118,0.033862991797958,-0.0824065839643768,0.0124280491085226,-276.477449044236,6.7725983595916,-16.4813167928754,2.48560982170452,0.5,200,"train"
18,"X.96",-1.37149028617632,0.0331623150651505,-0.0715096249195147,0.011213996084915,-274.298057235263,6.63246301303011,-14.3019249839029,2.24279921698301,0.5,200,"train"
19,"X.28",-1.36612847566638,0.0334267134841868,-0.066147814409579,0.0107000891294701,-273.225695133276,6.68534269683735,-13.2295628819158,2.14001782589402,0.5,200,"train"
20,"X.32",-1.36314126684453,0.0329572085207465,-0.0631606055877328,0.0100589377698472,-272.628253368907,6.5914417041493,-12.6321211175466,2.01178755396944,0.5,200,"train"
21,"X.10",-1.36114172081906,0.0330383976983822,-0.0611610595622588,0.010315739976653,-272.228344163812,6.60767953967643,-12.2322119124518,2.0631479953306,0.5,200,"train"
22,"X.93",-1.35710540750418,0.0329052183993334,-0.0571247462473781,0.00989380897647323,-271.421081500836,6.58104367986667,-11.4249492494756,1.97876179529465,0.5,200,"train"
23,"X.17",-1.35453505865479,0.0331092976913885,-0.0545543973979898,0.00977520821349583,-270.907011730958,6.6218595382777,-10.910879479598,1.95504164269917,0.5,200,"train"
24,"X.68",-1.35137785517613,0.032682949474515,-0.0513971939193332,0.00925070451122691,-270.275571035227,6.53658989490299,-10.2794387838666,1.85014090224538,0.5,200,"train"
25,"X.83",-1.34949055493423,0.0326201532357119,-0.0495098936774326,0.00930823712088221,-269.898110986847,6.52403064714238,-9.90197873548653,1.86164742417644,0.5,200,"train"
26,"X.45",-1.34717406422357,0.0324979997917893,-0.0471934029667661,0.00925066654734059,-269.434812844713,6.49959995835786,-9.43868059335321,1.85013330946812,0.5,200,"train"
27,"X.61",-1.3456371233529,0.0325722297270595,-0.0456564620960957,0.0089395347502853,-269.127424670579,6.5144459454119,-9.13129241921914,1.78790695005706,0.5,200,"train"
28,"X.97",-1.34409369566578,0.0327020488183573,-0.0441130344089815,0.00901767744171738,-268.818739133157,6.54040976367147,-8.82260688179631,1.80353548834348,0.5,200,"train"
29,"X.26",-1.34325410214797,0.0326582777227246,-0.0432734408911652,0.00876408870333867,-268.650820429593,6.53165554454492,-8.65468817823305,1.75281774066773,0.5,200,"train"
30,"X.54",-1.34225903610952,0.0327329972696905,-0.0422783748527152,0.00871985313135357,-268.451807221903,6.54659945393809,-8.45567497054303,1.74397062627071,0.5,200,"train"
31,"X.39",-1.34097432828762,0.0325225494140297,-0.0409936670308186,0.00844913566766145,-268.194865657524,6.50450988280594,-8.19873340616373,1.68982713353229,0.5,200,"train"
32,"X.36",-1.3382208915886,0.032350382245608,-0.0382402303318027,0.00813308055791195,-267.644178317721,6.4700764491216,-7.64804606636054,1.62661611158239,0.5,200,"train"
33,"X.70",-1.33611003330327,0.0322248073572906,-0.0361293720464695,0.00781087901076437,-267.222006660654,6.44496147145813,-7.22587440929389,1.56217580215287,0.5,200,"train"
34,"X.41",-1.33492685926637,0.0320442128481317,-0.0349461980095671,0.00760976211483416,-266.985371853274,6.40884256962634,-6.98923960191342,1.52195242296683,0.5,200,"train"
35,"X.87",-1.33410748618561,0.0317999335823481,-0.0341268249288061,0.0073714572399733,-266.821497237121,6.35998671646962,-6.82536498576122,1.47429144799466,0.5,200,"train"
36,"X.90",-1.330990653479,0.0314831130044442,-0.0310099922221939,0.00703339379264803,-266.198130695799,6.29662260088884,-6.20199844443879,1.40667875852961,0.5,200,"train"
37,"X.29",-1.33021183402772,0.0312584159141888,-0.0302311727709181,0.00682165646877688,-266.042366805544,6.25168318283775,-6.04623455418362,1.36433129375538,0.5,200,"train"
38,"X.51",-1.32848115347575,0.0308899571738341,-0.0285004922189483,0.00651434679427187,-265.69623069515,6.17799143476682,-5.70009844378966,1.30286935885437,0.5,200,"train"
39,"X.21",-1.32812785208709,0.0307013932378797,-0.0281471908302915,0.00630519763753011,-265.625570417419,6.14027864757594,-5.6294381660583,1.26103952750602,0.5,200,"train"
40,"X.47",-1.32638089998742,0.0305290486555532,-0.0264002387306207,0.00626772867275178,-265.276179997484,6.10580973111065,-5.28004774612414,1.25354573455036,0.5,200,"train"
41,"X.9",-1.32686851697384,0.0307312572026604,-0.0268878557170353,0.00630697162490091,-265.373703394767,6.14625144053208,-5.37757114340706,1.26139432498018,0.5,200,"train"
42,"X.94",-1.32509436733144,0.030547567328967,-0.0251137060746369,0.00612413225841977,-265.018873466288,6.10951346579339,-5.02274121492738,1.22482645168395,0.5,200,"train"
43,"X.42",-1.32351115781456,0.0304123067035863,-0.0235304965577591,0.00589760563611448,-264.702231562912,6.08246134071727,-4.70609931155182,1.1795211272229,0.5,200,"train"
44,"X.22",-1.32119062149659,0.0300533486563339,-0.0212099602397839,0.00554417122852408,-264.238124299317,6.01066973126678,-4.24199204795679,1.10883424570482,0.5,200,"train"
45,"X.31",-1.32046277204367,0.0299932815606661,-0.0204821107868734,0.00547901100177776,-264.092554408735,5.99865631213323,-4.09642215737467,1.09580220035555,0.5,200,"train"
46,"X.74",-1.31833650508338,0.0297973469171308,-0.0183558438265774,0.00525834517402627,-263.667301016676,5.95946938342617,-3.67116876531547,1.05166903480525,0.5,200,"train"
47,"X.55",-1.3173829842112,0.0295351035420351,-0.0174023229544004,0.00500481074091671,-263.47659684224,5.90702070840703,-3.48046459088008,1.00096214818334,0.5,200,"train"
48,"X.25",-1.31516089677025,0.0291210172298069,-0.0151802355134525,0.00455748592341669,-263.032179354051,5.82420344596138,-3.0360471026905,0.911497184683337,0.5,200,"train"
49,"X.13",-1.31489561819839,0.029261948090154,-0.0149149569415916,0.00454781121209286,-262.979123639679,5.8523896180308,-2.98299138831833,0.909562242418572,0.5,200,"train"
50,"X.46",-1.31395535731015,0.0288671416261464,-0.0139746960533438,0.00443521902749884,-262.791071462029,5.77342832522927,-2.79493921066876,0.887043805499767,0.5,200,"train"
51,"X.59",-1.31341150867012,0.0286856248344185,-0.0134308474133183,0.00422328381374496,-262.682301734024,5.7371249668837,-2.68616948266365,0.844656762748991,0.5,200,"train"
52,"X.79",-1.31299873672517,0.0284319923613524,-0.013018075468367,0.00384869313920342,-262.599747345034,5.68639847227047,-2.60361509367339,0.769738627840684,0.5,200,"train"
53,"X.92",-1.31220478449755,0.0283772293391836,-0.012224123240753,0.00370528020153588,-262.440956899511,5.67544586783671,-2.4448246481506,0.741056040307176,0.5,200,"train"
54,"X.27",-1.31066512188507,0.0282436396395168,-0.0106844606282711,0.00371427966788397,-262.133024377015,5.64872792790337,-2.13689212565422,0.742855933576794,0.5,200,"train"
55,"X.37",-1.30972234906597,0.0280784953640769,-0.00974168780917297,0.00351052901784238,-261.944469813195,5.61569907281538,-1.94833756183459,0.702105803568475,0.5,200,"train"
56,"X.30",-1.3083709838871,0.0281286868240945,-0.00839032263030076,0.00335854862493885,-261.67419677742,5.6257373648189,-1.67806452606015,0.67170972498777,0.5,200,"train"
57,"X.60",-1.30831123499907,0.0280615668207632,-0.00833057374227227,0.00321547051050854,-261.662246999815,5.61231336415264,-1.66611474845445,0.643094102101708,0.5,200,"train"
58,"X.20",-1.30764528081766,0.0280005343327699,-0.00766461956086145,0.00304304701510314,-261.529056163533,5.60010686655399,-1.53292391217229,0.608609403020628,0.5,200,"train"
59,"X.66",-1.30699457492398,0.0279180172857045,-0.00701391366718135,0.00288164468099403,-261.398914984797,5.58360345714091,-1.40278273343627,0.576328936198807,0.5,200,"train"
60,"X.40",-1.30617277147281,0.027925257605497,-0.00619211021600468,0.00285872214698687,-261.234554294561,5.58505152109941,-1.23842204320094,0.571744429397374,0.5,200,"train"
61,"X.16",-1.30519049677831,0.0278761693586016,-0.0052098355215056,0.00281002913585608,-261.038099355661,5.57523387172033,-1.04196710430112,0.562005827171216,0.5,200,"train"
62,"X.86",-1.30525401655027,0.027867779264816,-0.00527335529347051,0.00276315285195951,-261.050803310054,5.5735558529632,-1.0546710586941,0.552630570391903,0.5,200,"train"
63,"X.78",-1.30469644339237,0.027845806599335,-0.0047157821355728,0.00249533515754101,-260.939288678475,5.56916131986699,-0.94315642711456,0.499067031508202,0.5,200,"train"
64,"X.35",-1.30481873277076,0.0278613144523571,-0.00483807151395946,0.00248038592896703,-260.963746554152,5.57226289047141,-0.967614302791891,0.496077185793405,0.5,200,"train"
65,"X.34",-1.30391673200047,0.0278920889298126,-0.00393607074366721,0.00241738766649106,-260.783346400094,5.57841778596253,-0.787214148733441,0.483477533298212,0.5,200,"train"
66,"X.43",-1.30312595989001,0.0277028815359708,-0.00314529863320685,0.00242572222318048,-260.625191978002,5.54057630719416,-0.62905972664137,0.485144444636096,0.5,200,"train"
67,"X.33",-1.30306469880278,0.0277064390356789,-0.00308403754597946,0.00231129309227721,-260.612939760556,5.54128780713579,-0.616807509195892,0.462258618455441,0.5,200,"train"
68,"X.18",-1.30278898595035,0.0275352786584196,-0.00280832469354814,0.00211331688707481,-260.55779719007,5.50705573168392,-0.561664938709628,0.422663377414963,0.5,200,"train"
69,"X.89",-1.3022743645671,0.0274227836358709,-0.00229370331029734,0.001936209443885,-260.45487291342,5.48455672717419,-0.458740662059467,0.387241888777001,0.5,200,"train"
70,"X.88",-1.30189950460572,0.0273168959939071,-0.00191884334891366,0.00187071733632659,-260.379900921143,5.46337919878142,-0.383768669782731,0.374143467265318,0.5,200,"train"
71,"X.52",-1.3020303860039,0.027344858711736,-0.00204972474709476,0.00181045463348873,-260.406077200779,5.46897174234721,-0.409944949418952,0.362090926697746,0.5,200,"train"
72,"X.63",-1.30153994448453,0.0273286269375045,-0.00155928322773136,0.00176807856089687,-260.307988896907,5.46572538750089,-0.311856645546271,0.353615712179374,0.5,200,"train"
73,"X.81",-1.30182835353222,0.0273643053028612,-0.00184769227541597,0.00179771632937333,-260.365670706443,5.47286106057224,-0.369538455083194,0.359543265874667,0.5,200,"train"
74,"X.48",-1.30145529262269,0.0273301095702852,-0.00147463136589018,0.00167014568979655,-260.291058524538,5.46602191405704,-0.294926273178035,0.334029137959309,0.5,200,"train"
75,"X.67",-1.30135649484385,0.0272782261413334,-0.001375833587049,0.00161051998032878,-260.27129896877,5.45564522826668,-0.2751667174098,0.322103996065756,0.5,200,"train"
76,"X.19",-1.30123063844445,0.0272628142597756,-0.00124997718764599,0.00156624845861869,-260.246127688889,5.45256285195512,-0.249995437529197,0.313249691723738,0.5,200,"train"
77,"X.56",-1.3011538188718,0.0271814084262626,-0.00117315761499763,0.00146205651977028,-260.23076377436,5.43628168525253,-0.234631522999527,0.292411303954056,0.5,200,"train"
78,"X.71",-1.30090782347654,0.0271961240644717,-0.000927162219742845,0.00139435776090506,-260.181564695309,5.43922481289433,-0.185432443948569,0.278871552181012,0.5,200,"train"
79,"X.72",-1.30093813042904,0.0272011909057783,-0.000957469172238987,0.0013593912727273,-260.187626085808,5.44023818115567,-0.191493834447797,0.271878254545461,0.5,200,"train"
80,"X.53",-1.30073932226415,0.0272356720172514,-0.000758661007345558,0.00126761554354558,-260.147864452829,5.44713440345027,-0.151732201469112,0.253523108709117,0.5,200,"train"
81,"X.58",-1.30105536246528,0.027239927697263,-0.00107470120847472,0.00122713994885992,-260.211072493055,5.4479855394526,-0.214940241694944,0.245427989771984,0.5,200,"train"
82,"X.12",-1.30152257170919,0.0273265048746293,-0.00154191045239142,0.00123018913523417,-260.304514341839,5.46530097492587,-0.308382090478283,0.246037827046834,0.5,200,"train"
83,"X.85",-1.30151845083991,0.0273092142818671,-0.0015377895831086,0.0012074072102809,-260.303690167982,5.46184285637342,-0.307557916621719,0.24148144205618,0.5,200,"train"
84,"X.95",-1.30138206736054,0.02725699062702,-0.00140140610373492,0.00116192441229747,-260.276413472107,5.451398125404,-0.280281220746984,0.232384882459494,0.5,200,"train"
85,"X.84",-1.30084264017111,0.0272222150960648,-0.000861978914312496,0.00115539360124199,-260.168528034223,5.44444301921296,-0.172395782862499,0.231078720248398,0.5,200,"train"
86,"X.24",-1.3007519289633,0.027225200159469,-0.000771267706503287,0.00113439564926924,-260.150385792661,5.44504003189381,-0.154253541300657,0.226879129853848,0.5,200,"train"
87,"X.23",-1.30068954227459,0.0271733883174229,-0.000708881017789667,0.00109812024866587,-260.137908454918,5.43467766348457,-0.141776203557933,0.219624049733174,0.5,200,"train"
88,"X.62",-1.30034283264145,0.0272095007885892,-0.000362171384652856,0.00108107572504955,-260.068566528291,5.44190015771784,-0.0724342769305713,0.21621514500991,0.5,200,"train"
89,"X.50",-1.30037162425558,0.0272110770629616,-0.000390962998782403,0.00106402046196843,-260.074324851117,5.44221541259233,-0.0781925997564805,0.212804092393686,0.5,200,"train"
90,"X.80",-1.30029186694397,0.0272270141963452,-0.000311205687170153,0.00105867484104694,-260.058373388794,5.44540283926904,-0.0622411374340306,0.211734968209388,0.5,200,"train"
91,"X.77",-1.30017847121056,0.0271767717187251,-0.000197809953760606,0.00105585894984623,-260.035694242112,5.43535434374503,-0.0395619907521212,0.211171789969246,0.5,200,"train"
92,"X.64",-1.30005750891086,0.0271846860449444,-7.68476540544061e-05,0.00107281431774816,-260.011501782171,5.43693720898888,-0.0153695308108812,0.214562863549631,0.5,200,"train"
93,"X.73",-1.30013581811908,0.0271990175755366,-0.000155156862282197,0.00109628997994168,-260.027163623817,5.43980351510731,-0.0310313724564395,0.219257995988335,0.5,200,"train"
94,"X.99",-1.30017790536055,0.0271686239584835,-0.000197244103749794,0.00111667585600864,-260.03558107211,5.43372479169671,-0.0394488207499588,0.223335171201728,0.5,200,"train"
95,"X.100",-1.30016964700862,0.0271744334470231,-0.000188985751816881,0.00110729856379506,-260.033929401724,5.43488668940462,-0.0377971503633763,0.221459712759012,0.5,200,"train"
96,"X.82",-1.30020364281728,0.0271830762304793,-0.000222981560477988,0.00112222538485804,-260.040728563456,5.43661524609587,-0.0445963120955977,0.224445076971608,0.5,200,"train"
97,"X.91",-1.30018957920425,0.027180390826176,-0.000208917947453249,0.00112733878929554,-260.037915840851,5.43607816523519,-0.0417835894906498,0.225467757859109,0.5,200,"train"
98,"X.38",-1.3002162719253,0.0271693994698859,-0.000235610668495685,0.00113195401874586,-260.043254385059,5.43387989397718,-0.047122133699137,0.226390803749172,0.5,200,"train"
99,"X.76",-1.3002540269245,0.0271735543506163,-0.00027336566769772,0.00113644174155666,-260.0508053849,5.43471087012326,-0.0546731335395441,0.227288348311332,0.5,200,"train"
100,"X.69",-1.30027170064157,0.0271771923483299,-0.000291039384764646,0.00112837376355877,-260.054340128313,5.43543846966597,-0.0582078769529293,0.225674752711755,0.5,200,"train"
0,NA,-2.04215971799748,0.0485718860715086,-0.569459946081432,0.0606294938666539,-408.431943599495,9.71437721430173,-113.891989216286,12.1258987733308,0.5,200,"test"
1,"X.5",-1.85460898917926,0.0491376261448133,-0.381909217263215,0.0502293327747803,-370.921797835852,9.82752522896267,-76.381843452643,10.0458665549561,0.5,200,"test"
2,"X.4",-1.72673799027634,0.0473191079915196,-0.254038218360294,0.0413223879225688,-345.347598055268,9.46382159830392,-50.8076436720588,8.26447758451376,0.5,200,"test"
3,"X.7",-1.63320811112335,0.0477431006283509,-0.160508339207308,0.0380089449562837,-326.641622224671,9.54862012567017,-32.1016678414616,7.60178899125674,0.5,200,"test"
4,"X.8",-1.58323176484092,0.0462834925279521,-0.11053199292487,0.0336694564696306,-316.646352968183,9.25669850559041,-22.1063985849741,6.73389129392612,0.5,200,"test"
5,"X.3",-1.55006675875776,0.0418372518253628,-0.0773669868417158,0.0322379692268797,-310.013351751552,8.36745036507256,-15.4733973683432,6.44759384537594,0.5,200,"test"
6,"X.15",-1.53437828691693,0.0406182520610035,-0.0616785150008893,0.0302613128771024,-306.875657383387,8.12365041220071,-12.3357030001779,6.05226257542049,0.5,200,"test"
7,"X.1",-1.50144663976326,0.0387727954375627,-0.0287468678472139,0.0278439174993861,-300.289327952652,7.75455908751254,-5.74937356944279,5.56878349987723,0.5,200,"test"
8,"X.6",-1.47924922813973,0.0380657987442026,-0.00654945622368715,0.0238124202922495,-295.849845627946,7.61315974884052,-1.30989124473743,4.7624840584499,0.5,200,"test"
9,"X.49",-1.49200835704674,0.039400179170262,-0.0193085851306991,0.0234858070172289,-298.401671409349,7.88003583405241,-3.86171702613982,4.69716140344578,0.5,200,"test"
10,"X.11",-1.48562726581888,0.0391594121873963,-0.0129274939028337,0.0222952209771183,-297.125453163776,7.83188243747925,-2.58549878056673,4.45904419542366,0.5,200,"test"
11,"X.98",-1.50357283237811,0.0418834564367408,-0.0308730604620688,0.0237217693379655,-300.714566475623,8.37669128734816,-6.17461209241376,4.7443538675931,0.5,200,"test"
12,"X.2",-1.48352965046464,0.0408911539806524,-0.0108298785485973,0.0224541101437603,-296.705930092928,8.17823079613048,-2.16597570971945,4.49082202875205,0.5,200,"test"
13,"X.65",-1.48408508821397,0.0415859704278374,-0.0113853162979217,0.0232967665086429,-296.817017642793,8.31719408556748,-2.27706325958434,4.65935330172858,0.5,200,"test"
14,"X.75",-1.49042493970067,0.0419620195040401,-0.0177251677846217,0.0227648114083056,-298.084987940133,8.39240390080802,-3.54503355692434,4.55296228166111,0.5,200,"test"
15,"X.44",-1.49189251193934,0.042650297292267,-0.01919274002329,0.0211929262610962,-298.378502387867,8.5300594584534,-3.838548004658,4.23858525221924,0.5,200,"test"
16,"X.14",-1.48378546366248,0.0424382916947529,-0.0110856917464354,0.0205065687199702,-296.757092732496,8.48765833895058,-2.21713834928708,4.10131374399404,0.5,200,"test"
17,"X.57",-1.4823449886245,0.0429214905598219,-0.00964521670845337,0.019264064257499,-296.4689977249,8.58429811196438,-1.92904334169067,3.85281285149981,0.5,200,"test"
18,"X.96",-1.49460373690395,0.0451897752107832,-0.0219039649879044,0.0192157756350445,-298.92074738079,9.03795504215664,-4.38079299758089,3.84315512700889,0.5,200,"test"
19,"X.28",-1.48935165493931,0.0453315645579353,-0.0166518830232659,0.0180007601769707,-297.870330987862,9.06631291158707,-3.33037660465317,3.60015203539414,0.5,200,"test"
20,"X.32",-1.48883740298261,0.0458445206857842,-0.0161376310665646,0.0172376588507468,-297.767480596522,9.16890413715685,-3.22752621331292,3.44753177014936,0.5,200,"test"
21,"X.10",-1.48024790028231,0.0457542815749506,-0.00754812836626969,0.0154440003591173,-296.049580056463,9.15085631499011,-1.50962567325394,3.08880007182346,0.5,200,"test"
22,"X.93",-1.48543658460677,0.0470675754509716,-0.0127368126907251,0.0152474819452424,-297.087316921354,9.41351509019433,-2.54736253814502,3.04949638904849,0.5,200,"test"
23,"X.17",-1.4907796666252,0.0476245964288085,-0.0180798947091583,0.0157727040665466,-298.155933325041,9.5249192857617,-3.61597894183166,3.15454081330931,0.5,200,"test"
24,"X.68",-1.48975140529576,0.0475555981890089,-0.0170516333797153,0.0151049326864722,-297.950281059152,9.51111963780179,-3.41032667594305,3.02098653729444,0.5,200,"test"
25,"X.83",-1.48910305453072,0.0477731196130214,-0.0164032826146724,0.0148683204484701,-297.820610906144,9.55462392260428,-3.28065652293449,2.97366408969401,0.5,200,"test"
26,"X.45",-1.48930541425642,0.0471039050797013,-0.016605642340374,0.0141812641235726,-297.861082851284,9.42078101594027,-3.3211284680748,2.83625282471453,0.5,200,"test"
27,"X.61",-1.48860269247494,0.0472378884602578,-0.0159029205588931,0.0137132993896307,-297.720538494988,9.44757769205155,-3.18058411177863,2.74265987792613,0.5,200,"test"
28,"X.97",-1.48765042969048,0.0476122692592669,-0.0149506577744395,0.0141568998265056,-297.530085938097,9.52245385185337,-2.99013155488789,2.83137996530111,0.5,200,"test"
29,"X.26",-1.49109423939412,0.0484720901340937,-0.0183944674780788,0.0138737587870849,-298.218847878825,9.69441802681873,-3.67889349561576,2.77475175741697,0.5,200,"test"
30,"X.54",-1.48945954277805,0.0482754451470843,-0.0167597708620037,0.0136645204266981,-297.89190855561,9.65508902941687,-3.35195417240075,2.73290408533961,0.5,200,"test"
31,"X.39",-1.48682731134422,0.0481111688309922,-0.0141275394281744,0.0136945376051398,-297.365462268844,9.62223376619844,-2.82550788563489,2.73890752102796,0.5,200,"test"
32,"X.36",-1.48872639351146,0.0481135758281422,-0.016026621595415,0.0133449107794913,-297.745278702292,9.62271516562845,-3.205324319083,2.66898215589825,0.5,200,"test"
33,"X.70",-1.49279103012581,0.0483502755874721,-0.0200912582097656,0.0134480367080149,-298.558206025162,9.67005511749441,-4.01825164195312,2.68960734160297,0.5,200,"test"
34,"X.41",-1.48958517785002,0.0482928783682109,-0.0168854059339723,0.0133887056437937,-297.917035570003,9.65857567364217,-3.37708118679446,2.67774112875874,0.5,200,"test"
35,"X.87",-1.48873442331876,0.0482221361905808,-0.0160346514027142,0.0127955501914107,-297.746884663752,9.64442723811617,-3.20693028054285,2.55911003828215,0.5,200,"test"
36,"X.90",-1.48972833698782,0.0478717732633849,-0.0170285650717727,0.0127909322616146,-297.945667397564,9.57435465267698,-3.40571301435454,2.55818645232291,0.5,200,"test"
37,"X.29",-1.4873582866088,0.047987223007133,-0.0146585146927588,0.0119752985799181,-297.471657321761,9.59744460142659,-2.93170293855175,2.39505971598361,0.5,200,"test"
38,"X.51",-1.48892544957753,0.0483533242450691,-0.0162256776614837,0.011483579949546,-297.785089915506,9.67066484901382,-3.24513553229673,2.2967159899092,0.5,200,"test"
39,"X.21",-1.48688190977942,0.04821372553822,-0.0141821378633774,0.0110613983817421,-297.376381955885,9.64274510764401,-2.83642757267549,2.21227967634843,0.5,200,"test"
40,"X.47",-1.48840300369961,0.0482814825779508,-0.0157032317835646,0.011219790416205,-297.680600739922,9.65629651559015,-3.14064635671291,2.243958083241,0.5,200,"test"
41,"X.9",-1.48104582531041,0.04701723240506,-0.00834605339436011,0.010633097337441,-296.209165062081,9.403446481012,-1.66921067887202,2.1266194674882,0.5,200,"test"
42,"X.94",-1.47930809361868,0.0469577757222305,-0.00660832170263427,0.0101249340309327,-295.861618723736,9.3915551444461,-1.32166434052685,2.02498680618654,0.5,200,"test"
43,"X.42",-1.48333784000206,0.0475455196468975,-0.0106380680860111,0.0098072472812819,-296.667568000411,9.5091039293795,-2.12761361720223,1.96144945625638,0.5,200,"test"
